"","Number.of.states","Prior.distribution.type","Number.of.messages","Impairment","Tolerance","Dynamics","Speaker.entropy","Hearer.entropy","Speaker.convexity","Hearer.convexity","Speaker.Voronoiness","Hearer.Voronoiness","Speaker.informativity","Hearer.informativity","Expected.utility","Iterations","Speaker.Convex.Cat","Hearer.Convex.Cat","Speaker.strategy.file","Hearer.strategy.file","Speaker.meanEU","Hearer.meanEU"
"1812",10,"uniform",2,0.3,0.05,"replicator dynamics",0.518478452782982,0.858187600867434,0.445187410028707,1,1,0.99,0.333765307874387,0.323775254264647,0.775922325800531,26,1,1,"results/strategies/20150729-111421-530036-speaker.csv","results/strategies/20150729-111421-530036-hearer.csv",0.775920039043251,0.775920671371684
"1813",10,"uniform",2,0.3,0.05,"replicator dynamics",0.518467395627548,0.858183710924222,0.445201597585388,1,1,0.99,0.333772975673864,0.323784136172432,0.775928487323576,29,1,1,"results/strategies/20150729-111422-229788-speaker.csv","results/strategies/20150729-111422-229788-hearer.csv",0.775922618087314,0.775924250528063
"1814",10,"uniform",2,0.3,0.05,"replicator dynamics",0.518552023794373,0.858213469647261,0.445092930259922,1,1,0.99,0.333714315147419,0.323716178105354,0.775881271337397,21,1,1,"results/strategies/20150729-111422-836895-speaker.csv","results/strategies/20150729-111422-836895-hearer.csv",0.775902820358853,0.775896833430463
"1815",10,"uniform",2,0.3,0.05,"replicator dynamics",0.518463007140658,0.858182168522604,0.445207238878794,1,1,0.99,0.333776015692572,0.323787659044098,0.775930939872696,22,1,1,"results/strategies/20150729-111423-466555-speaker.csv","results/strategies/20150729-111423-466555-hearer.csv",0.775923648796846,0.775925673997825
"1816",10,"uniform",2,0.3,0.05,"replicator dynamics",0.518530228702523,0.858205808621687,0.445120933971258,1,1,0.99,0.333729416719213,0.323733675285273,0.775893443963824,24,1,1,"results/strategies/20150729-111424-115039-speaker.csv","results/strategies/20150729-111424-115039-hearer.csv",0.775907931530453,0.77590389915425
"1817",10,"uniform",2,0.3,0.05,"replicator dynamics",0.518538984607892,0.858208886996374,0.445109688069505,1,1,0.99,0.33372334849131,0.323726645001714,0.775888556720938,21,1,1,"results/strategies/20150729-111424-715047-speaker.csv","results/strategies/20150729-111424-715047-hearer.csv",0.775905881358856,0.775901061997582
"1818",10,"uniform",2,0.3,0.05,"replicator dynamics",0.518448957535596,0.858177228062023,0.445225282619811,1,1,0.99,0.333785753539102,0.323798941281828,0.775938780070935,24,1,1,"results/strategies/20150729-111425-366950-speaker.csv","results/strategies/20150729-111425-366950-hearer.csv",0.775926937614648,0.775930227102454
"1819",10,"uniform",2,0.3,0.05,"replicator dynamics",0.518429429603771,0.858170358944906,0.445250348258308,0.999999999999999,1,0.99,0.333799292947448,0.323814626241108,0.775949667593789,29,1,1,"results/strategies/20150729-111426-064078-speaker.csv","results/strategies/20150729-111426-064078-hearer.csv",0.77593149717642,0.775936549837214
"1820",10,"uniform",2,0.3,0.05,"replicator dynamics",0.518470802024364,0.858184910112373,0.44519723229915,1,1,0.99,0.333770611700317,0.323781398665228,0.775926592917964,25,1,1,"results/strategies/20150729-111426-725945-speaker.csv","results/strategies/20150729-111426-725945-hearer.csv",0.775921828042804,0.775923150137358
"1821",10,"uniform",2,0.3,0.05,"replicator dynamics",0.518472764158509,0.858185598840388,0.445194703919101,1,1,0.99,0.333769254411544,0.323779824933502,0.775925492159062,26,1,1,"results/strategies/20150729-111427-380564-speaker.csv","results/strategies/20150729-111427-380564-hearer.csv",0.775921363122779,0.775922512095702
"1822",10,"uniform",2,0.3,0.05,"replicator dynamics",0.518554816466768,0.858214451611734,0.445089344521308,1,1,0.99,0.333712379373,0.323713935627018,0.775879713283243,22,1,1,"results/strategies/20150729-111428-019165-speaker.csv","results/strategies/20150729-111428-019165-hearer.csv",0.775902167002512,0.775895928663752
"1823",10,"uniform",2,0.3,0.05,"replicator dynamics",0.518470630170687,0.858184849680676,0.445197452994279,1,1,0.99,0.333770730816451,0.323781536669042,0.775926688810826,24,1,1,"results/strategies/20150729-111428-656726-speaker.csv","results/strategies/20150729-111428-656726-hearer.csv",0.775921867577527,0.775923205140311
"1824",10,"uniform",2,0.3,0.05,"replicator dynamics",0.518433305586127,0.85817172407622,0.445245384847112,1,1,0.99,0.333796601878208,0.323811510375461,0.775947514663211,30,1,1,"results/strategies/20150729-111429-370172-speaker.csv","results/strategies/20150729-111429-370172-hearer.csv",0.775930600154771,0.775935298077994
"1825",10,"uniform",2,0.3,0.05,"replicator dynamics",0.518428902490346,0.858170174464201,0.445251031324004,1,1,0.99,0.333799656371299,0.323815048181821,0.775949965918053,29,1,1,"results/strategies/20150729-111430-063503-speaker.csv","results/strategies/20150729-111430-063503-hearer.csv",0.775931625516269,0.77593672315097
"1826",10,"uniform",2,0.3,0.05,"replicator dynamics",0.518432373921573,0.858171396476635,0.445246581576377,1,1,0.99,0.333797247563699,0.323812258508007,0.775948034688047,26,1,1,"results/strategies/20150729-111430-726282-speaker.csv","results/strategies/20150729-111430-726282-hearer.csv",0.77593081831026,0.775935600008219
"1827",10,"uniform",2,0.3,0.05,"replicator dynamics",0.518538061777615,0.858208560530827,0.445110859385616,1,1,0.99,0.333723992453025,0.32372738906791,0.775889062241999,32,1,1,"results/strategies/20150729-111431-453543-speaker.csv","results/strategies/20150729-111431-453543-hearer.csv",0.77590608812747,0.775901357358811
"1828",10,"uniform",2,0.3,0.05,"replicator dynamics",0.518584604852292,0.858224928964002,0.445051120531176,1,1,0.99,0.333691723906455,0.323690011212682,0.775863109989453,24,1,1,"results/strategies/20150729-111432-107833-speaker.csv","results/strategies/20150729-111432-107833-hearer.csv",0.775895213078774,0.775886283856508
"1829",10,"uniform",2,0.3,0.05,"replicator dynamics",0.518570059986939,0.858219811497183,0.445069772307455,1,1,0.99,0.333701813143496,0.323701695402103,0.775871208808876,26,1,1,"results/strategies/20150729-111432-781056-speaker.csv","results/strategies/20150729-111432-781056-hearer.csv",0.775898600664272,0.775890990077589
"1830",10,"uniform",2,0.3,0.05,"replicator dynamics",0.518466130740513,0.858183265591404,0.445203218259201,1,1,0.99,0.333773853569002,0.323785152747451,0.77592919057642,28,1,1,"results/strategies/20150729-111433-454678-speaker.csv","results/strategies/20150729-111433-454678-hearer.csv",0.77592291239671,0.775924660191443
"1831",10,"uniform",2,0.3,0.05,"replicator dynamics",0.518423485681228,0.858168269742587,0.445257989294417,1,1,0.99,0.333803410464944,0.323819397945247,0.775952989404198,27,1,1,"results/strategies/20150729-111434-133166-speaker.csv","results/strategies/20150729-111434-133166-hearer.csv",0.775932893849719,0.775938478575269
"1832",10,"uniform",2,0.3,0.05,"replicator dynamics",0.51843832032961,0.858173487677485,0.445238945346597,1,1,0.99,0.333793125818855,0.323807483081445,0.775944716936736,26,1,1,"results/strategies/20150729-111434-785990-speaker.csv","results/strategies/20150729-111434-785990-hearer.csv",0.77592942791057,0.77593367412568
"1833",10,"uniform",2,0.3,0.05,"replicator dynamics",0.51841903048754,0.858166702481301,0.445263707515235,1,1,0.99,0.333806499558702,0.323822976559179,0.775955473012743,28,1,1,"results/strategies/20150729-111435-475626-speaker.csv","results/strategies/20150729-111435-475626-hearer.csv",0.775933933122433,0.775939920328098
"1834",10,"uniform",2,0.3,0.05,"replicator dynamics",0.518557774139492,0.858215495106766,0.445085571200089,1,1,0.99,0.333710321571581,0.323711555249818,0.775878079829114,21,1,1,"results/strategies/20150729-111436-080390-speaker.csv","results/strategies/20150729-111436-080390-hearer.csv",0.775901491120998,0.775894976690078
"1835",10,"uniform",2,0.3,0.05,"replicator dynamics",0.518425177375069,0.8581688646575,0.445255816699827,1,1,0.99,0.333802237913581,0.323818039399212,0.775952045440548,23,1,1,"results/strategies/20150729-111436-714670-speaker.csv","results/strategies/20150729-111436-714670-hearer.csv",0.775932498024119,0.775937930459688
"1836",10,"uniform",2,0.3,0.05,"replicator dynamics",0.518413605972205,0.858164796115806,0.445270682980806,1,1,0.99,0.333810256615305,0.323827330874616,0.775958505969778,28,1,1,"results/strategies/20150729-111437-403129-speaker.csv","results/strategies/20150729-111437-403129-hearer.csv",0.775935209115023,0.775941681073468
"1837",10,"uniform",2,0.3,0.05,"replicator dynamics",0.518428732421919,0.858170113654789,0.445251242832037,1,1,0.99,0.333799776430462,0.323815186300218,0.775950056076175,22,1,1,"results/strategies/20150729-111438-029244-speaker.csv","results/strategies/20150729-111438-029244-hearer.csv",0.775931660657623,0.775936776400503
"1838",10,"uniform",2,0.3,0.05,"replicator dynamics",0.518418092234276,0.858166371952088,0.445264908548819,1,1,0.99,0.333807151129582,0.323823730926877,0.775955993849102,37,1,1,"results/strategies/20150729-111438-815255-speaker.csv","results/strategies/20150729-111438-815255-hearer.csv",0.775934149938386,0.775940223208772
"1839",10,"uniform",2,0.3,0.05,"replicator dynamics",0.518421019049816,0.858167402798919,0.445261160534428,1,1,0.99,0.333805119066539,0.323821378062171,0.775954368122198,33,1,1,"results/strategies/20150729-111439-548435-speaker.csv","results/strategies/20150729-111439-548435-hearer.csv",0.775933473286772,0.775939278684367
"1840",10,"uniform",2,0.3,0.05,"replicator dynamics",0.518472713250696,0.858185582546553,0.44519478037689,1,1,0.99,0.333769286198254,0.323779863339574,0.77592552817206,23,1,1,"results/strategies/20150729-111440-176291-speaker.csv","results/strategies/20150729-111440-176291-hearer.csv",0.775921381853507,0.775922530917592
"1841",10,"uniform",2,0.3,0.05,"replicator dynamics",0.5185238154782,0.858203553489044,0.445129168517982,1,1,0.99,0.333733862163426,0.323738825190737,0.775897021870877,23,1,1,"results/strategies/20150729-111440-806002-speaker.csv","results/strategies/20150729-111440-806002-hearer.csv",0.77590943175839,0.775905976847811
"1842",10,"uniform",2,0.3,0.05,"replicator dynamics",0.518538530901911,0.85820872608729,0.44511026115859,1,1,0.99,0.333723665971054,0.323727011440099,0.77588880334757,23,1,1,"results/strategies/20150729-111441-449588-speaker.csv","results/strategies/20150729-111441-449588-hearer.csv",0.775905980454444,0.775901205777302
"1843",10,"uniform",2,0.3,0.05,"replicator dynamics",0.518426204199852,0.858169226351733,0.445254502067629,1,1,0.99,0.333801524906847,0.323817213876549,0.775951475279486,24,1,1,"results/strategies/20150729-111442-080643-speaker.csv","results/strategies/20150729-111442-080643-hearer.csv",0.775932259815743,0.775937598157894
"1844",10,"uniform",2,0.3,0.05,"replicator dynamics",0.518468372051959,0.858184054861265,0.445200347649748,1,1,0.99,0.333772297627773,0.323783351178865,0.775927945229896,38,1,1,"results/strategies/20150729-111442-867561-speaker.csv","results/strategies/20150729-111442-867561-hearer.csv",0.775922393127778,0.775923936061841
"1845",10,"uniform",2,0.3,0.05,"replicator dynamics",0.518590882857395,0.858227135260881,0.445043052523852,1,1,0.99,0.333687374580282,0.32368497190285,0.775859602339844,27,1,1,"results/strategies/20150729-111443-543992-speaker.csv","results/strategies/20150729-111443-543992-hearer.csv",0.775893739331078,0.77588424802696
"1846",10,"uniform",2,0.3,0.05,"replicator dynamics",0.518422215538228,0.858167823163198,0.445259621128732,1,1,0.99,0.33380429063304,0.323820417819475,0.775953698570683,31,1,1,"results/strategies/20150729-111444-259302-speaker.csv","results/strategies/20150729-111444-259302-hearer.csv",0.775933190704818,0.77593888951948
"1847",10,"uniform",2,0.3,0.05,"replicator dynamics",0.518422888314139,0.858168060134167,0.445258759694057,1,1,0.99,0.333803823497491,0.323819876953846,0.775953324942857,24,1,1,"results/strategies/20150729-111444-902314-speaker.csv","results/strategies/20150729-111444-902314-hearer.csv",0.775933035076388,0.775938672274543
"1848",10,"uniform",2,0.3,0.05,"replicator dynamics",0.518464406540617,0.858182659451059,0.445205433685983,1,1,0.99,0.333775048279668,0.323786537075378,0.775930153482811,26,1,1,"results/strategies/20150729-111445-558886-speaker.csv","results/strategies/20150729-111445-558886-hearer.csv",0.775923316651494,0.775925219159689
"1849",10,"uniform",2,0.3,0.05,"replicator dynamics",0.518442715339972,0.858175032673603,0.445233297235201,1,1,0.99,0.333790080742439,0.323803954499791,0.775942261909065,24,1,1,"results/strategies/20150729-111446-195585-speaker.csv","results/strategies/20150729-111446-195585-hearer.csv",0.77592839623767,0.775932248376808
"1850",10,"uniform",2,0.3,0.05,"replicator dynamics",0.518619653650822,0.858237251114207,0.445006114395604,1,1,0.99,0.333667431411325,0.323661870364781,0.775843551710118,40,1,1,"results/strategies/20150729-111446-986941-speaker.csv","results/strategies/20150729-111446-986941-hearer.csv",0.775887008020908,0.775874926727461
"1851",10,"uniform",2,0.3,0.1,"replicator dynamics",0.555192684119407,0.871911617013724,0.398536062707371,1,1,0.99,0.308316945655945,0.291425760737286,0.718157831920888,24,1,1,"results/strategies/20150729-111447-627277-speaker.csv","results/strategies/20150729-111447-627277-hearer.csv",0.71814681552246,0.718149241768342
"1852",10,"uniform",2,0.3,0.1,"replicator dynamics",0.555252310408723,0.871931413956643,0.39846246619489,1,1,0.99,0.30827561337051,0.291379380866478,0.718127397682216,30,1,1,"results/strategies/20150729-111448-330836-speaker.csv","results/strategies/20150729-111448-330836-hearer.csv",0.71813348195621,0.718132143372815
"1853",10,"uniform",2,0.3,0.1,"replicator dynamics",0.555299962634735,0.871947235722874,0.398403667882748,1,1,0.99,0.308242577872314,0.291342314772645,0.718103085301502,27,1,1,"results/strategies/20150729-111449-006599-speaker.csv","results/strategies/20150729-111449-006599-hearer.csv",0.718122833653915,0.718118481826942
"1854",10,"uniform",2,0.3,0.1,"replicator dynamics",0.555190020313257,0.871910733187739,0.398539356875793,1,1,0.99,0.308318790755053,0.291427831890936,0.718159195638686,32,1,1,"results/strategies/20150729-111449-741563-speaker.csv","results/strategies/20150729-111449-741563-hearer.csv",0.718147414067001,0.718150006439382
"1855",10,"uniform",2,0.3,0.1,"replicator dynamics",0.555159487699453,0.87190059585369,0.398577051656607,1,1,0.99,0.308339954125806,0.291451581696142,0.718174784317523,27,1,1,"results/strategies/20150729-111450-432739-speaker.csv","results/strategies/20150729-111450-432739-hearer.csv",0.718154245743185,0.718158764147732
"1856",10,"uniform",2,0.3,0.1,"replicator dynamics",0.55515572115125,0.871899346085129,0.398581709641973,1,1,0.99,0.308342563056716,0.291454510364613,0.718176712544584,32,1,1,"results/strategies/20150729-111451-156295-speaker.csv","results/strategies/20150729-111451-156295-hearer.csv",0.718155093034478,0.718159846390164
"1857",10,"uniform",2,0.3,0.1,"replicator dynamics",0.555151409099412,0.87189791444656,0.398587034040002,1,1,0.99,0.308345551743672,0.291457864461772,0.718178914580551,29,1,1,"results/strategies/20150729-111451-833728-speaker.csv","results/strategies/20150729-111451-833728-hearer.csv",0.718156058143684,0.718161083286697
"1858",10,"uniform",2,0.3,0.1,"replicator dynamics",0.555226855792689,0.871922962646031,0.398493882767329,1,1,0.99,0.308293258545513,0.291399180395327,0.718140389219145,31,1,1,"results/strategies/20150729-111452-533398-speaker.csv","results/strategies/20150729-111452-533398-hearer.csv",0.718139172698217,0.718139441677653
"1859",10,"uniform",2,0.3,0.1,"replicator dynamics",0.555180977097408,0.871907730324299,0.398550517342881,1,1,0.99,0.308325059878047,0.291434866678457,0.718163810123848,32,1,1,"results/strategies/20150729-111453-247578-speaker.csv","results/strategies/20150729-111453-247578-hearer.csv",0.718149434931848,0.718152599071313
"1860",10,"uniform",2,0.3,0.1,"replicator dynamics",0.55529590848484,0.871945887500374,0.398408649318517,1,1,0.99,0.308245393301811,0.291345471394431,0.7181051398938,42,1,1,"results/strategies/20150729-111454-055421-speaker.csv","results/strategies/20150729-111454-055421-hearer.csv",0.718123727502065,0.718119639131266
"1861",10,"uniform",2,0.3,0.1,"replicator dynamics",0.555201599973411,0.871914578328994,0.398525067124439,1,1,0.99,0.308310763071157,0.291418823955508,0.718153287443042,27,1,1,"results/strategies/20150729-111454-719925-speaker.csv","results/strategies/20150729-111454-719925-hearer.csv",0.718144827533318,0.71814668751451
"1862",10,"uniform",2,0.3,0.1,"replicator dynamics",0.555339751499587,0.871960441949521,0.398354537178355,1,1,0.99,0.308215002427966,0.291311372349716,0.718082760049777,27,1,1,"results/strategies/20150729-111455-379947-speaker.csv","results/strategies/20150729-111455-379947-hearer.csv",0.718113919500602,0.718107064902997
"1863",10,"uniform",2,0.3,0.1,"replicator dynamics",0.555150083459892,0.871897474280385,0.398588670518115,1,1,0.99,0.308346470635855,0.291458895663223,0.718179591287218,29,1,1,"results/strategies/20150729-111456-057372-speaker.csv","results/strategies/20150729-111456-057372-hearer.csv",0.718156354611583,0.718161463442863
"1864",10,"uniform",2,0.3,0.1,"replicator dynamics",0.555332734873511,0.871958114904548,0.398363218041187,0.999999999999999,1,0.99,0.308219861321966,0.291316826243396,0.71808635560898,24,1,1,"results/strategies/20150729-111456-688926-speaker.csv","results/strategies/20150729-111456-688926-hearer.csv",0.718115502068092,0.718109082998156
"1865",10,"uniform",2,0.3,0.1,"replicator dynamics",0.555226119097456,0.871922719036242,0.398494801479181,1,1,0.99,0.308293767030129,0.291399751984813,0.718140771487194,27,1,1,"results/strategies/20150729-111457-338255-speaker.csv","results/strategies/20150729-111457-338255-hearer.csv",0.718139343151485,0.718139655434117
"1866",10,"uniform",2,0.3,0.1,"replicator dynamics",0.555152124743829,0.871898151319732,0.398586143426562,1,1,0.99,0.308345057344496,0.291457308867502,0.718178544508485,27,1,1,"results/strategies/20150729-111457-996125-speaker.csv","results/strategies/20150729-111457-996125-hearer.csv",0.718155893123658,0.718160875531343
"1867",10,"uniform",2,0.3,0.1,"replicator dynamics",0.555201190330089,0.871914442763774,0.398525577035252,1,1,0.99,0.308311046038761,0.291419141945934,0.718153499369884,32,1,1,"results/strategies/20150729-111458-694781-speaker.csv","results/strategies/20150729-111458-694781-hearer.csv",0.718144921051827,0.718146805441434
"1868",10,"uniform",2,0.3,0.1,"replicator dynamics",0.555190573949857,0.871910917323828,0.398538676475434,1,1,0.99,0.3083184062896,0.291427400778092,0.718158915027355,30,1,1,"results/strategies/20150729-111459-387900-speaker.csv","results/strategies/20150729-111459-387900-hearer.csv",0.718147292786726,0.718149849182505
"1869",10,"uniform",2,0.3,0.1,"replicator dynamics",0.555221502956754,0.871921185006028,0.398500485804832,1,1,0.99,0.308296969985461,0.29140334465426,0.718143118783083,28,1,1,"results/strategies/20150729-111500-061403-speaker.csv","results/strategies/20150729-111500-061403-hearer.csv",0.718140367300043,0.71814097559976
"1870",10,"uniform",2,0.3,0.1,"replicator dynamics",0.555162772959081,0.871901687177225,0.398573000883771,1,1,0.99,0.308337675777524,0.291449025423607,0.718173110440573,29,1,1,"results/strategies/20150729-111500-730365-speaker.csv","results/strategies/20150729-111500-730365-hearer.csv",0.71815351384802,0.718157823233591
"1871",10,"uniform",2,0.3,0.1,"replicator dynamics",0.555324944469693,0.871955526970919,0.398372815667965,1,1,0.99,0.308225265457743,0.29132288783622,0.718090320729033,31,1,1,"results/strategies/20150729-111501-426834-speaker.csv","results/strategies/20150729-111501-426834-hearer.csv",0.718117234553979,0.718111312909581
"1872",10,"uniform",2,0.3,0.1,"replicator dynamics",0.555212459136993,0.871918183366793,0.398511659011734,1,1,0.99,0.308303236652303,0.291410377775563,0.718147741787903,22,1,1,"results/strategies/20150729-111502-038359-speaker.csv","results/strategies/20150729-111502-038359-hearer.csv",0.718142395927509,0.718143571729888
"1873",10,"uniform",2,0.3,0.1,"replicator dynamics",0.555249724330281,0.87193055484599,0.398465653083481,1,1,0.99,0.30827740717032,0.291381393130933,0.71812871434227,25,1,1,"results/strategies/20150729-111502-667837-speaker.csv","results/strategies/20150729-111502-667837-hearer.csv",0.718134057310821,0.718132883697547
"1874",10,"uniform",2,0.3,0.1,"replicator dynamics",0.55516018449695,0.871900827612458,0.398576195272379,1,1,0.99,0.308339470247321,0.291451039089074,0.718174431134617,26,1,1,"results/strategies/20150729-111503-320085-speaker.csv","results/strategies/20150729-111503-320085-hearer.csv",0.718154091474524,0.718158564598529
"1875",10,"uniform",2,0.3,0.1,"replicator dynamics",0.555218087711369,0.87192005249592,0.398504714765647,1,1,0.99,0.30829933425838,0.291405999115721,0.718144870952517,26,1,1,"results/strategies/20150729-111503-959675-speaker.csv","results/strategies/20150729-111503-959675-hearer.csv",0.718141139863993,0.718141959194199
"1876",10,"uniform",2,0.3,0.1,"replicator dynamics",0.555321902383613,0.871954518039171,0.398376579205004,1,1,0.99,0.308227372082636,0.291325252447346,0.718091879506475,35,1,1,"results/strategies/20150729-111504-705276-speaker.csv","results/strategies/20150729-111504-705276-hearer.csv",0.718117920350908,0.718112187589394
"1877",10,"uniform",2,0.3,0.1,"replicator dynamics",0.555343287085111,0.871961617539451,0.398350192065409,1,1,0.99,0.308212547367327,0.291308619783839,0.718080967557947,22,1,1,"results/strategies/20150729-111505-316620-speaker.csv","results/strategies/20150729-111505-316620-hearer.csv",0.718113139887567,0.718106055937097
"1878",10,"uniform",2,0.3,0.1,"replicator dynamics",0.555170183324877,0.871904147127084,0.39856384792297,0.999999999999999,1,0.99,0.308332540339472,0.291443261863941,0.718169324209874,44,1,1,"results/strategies/20150729-111506-148640-speaker.csv","results/strategies/20150729-111506-148640-hearer.csv",0.718151852742056,0.718155696098811
"1879",10,"uniform",2,0.3,0.1,"replicator dynamics",0.555332839716759,0.871958148985287,0.398363081717561,1,1,0.99,0.308219790252247,0.291316745760879,0.7180862974965,27,1,1,"results/strategies/20150729-111506-810381-speaker.csv","results/strategies/20150729-111506-810381-hearer.csv",0.718115474575833,0.718109051253188
"1880",10,"uniform",2,0.3,0.1,"replicator dynamics",0.555162021925115,0.871901436873746,0.398573919084002,1,1,0.99,0.308338198442993,0.291449611005147,0.718173487903331,25,1,1,"results/strategies/20150729-111507-453524-speaker.csv","results/strategies/20150729-111507-453524-hearer.csv",0.718153675725429,0.718158035565908
"1881",10,"uniform",2,0.3,0.1,"replicator dynamics",0.555331597278726,0.871957737342626,0.398364622784315,1,1,0.99,0.308220649707579,0.291317710887898,0.718086936774698,19,1,1,"results/strategies/20150729-111508-024102-speaker.csv","results/strategies/20150729-111508-024102-hearer.csv",0.718115756876614,0.718109409332713
"1882",10,"uniform",2,0.3,0.1,"replicator dynamics",0.555230619095172,0.871924211774065,0.398489234499609,1,1,0.99,0.308290650624305,0.291396253658283,0.718138466199078,37,1,1,"results/strategies/20150729-111508-776621-speaker.csv","results/strategies/20150729-111508-776621-hearer.csv",0.718138329953499,0.718138362437978
"1883",10,"uniform",2,0.3,0.1,"replicator dynamics",0.555158845792288,0.871900382783136,0.398577844705261,1,1,0.99,0.308340398928922,0.291452080927622,0.718175112415494,52,1,1,"results/strategies/20150729-111509-683903-speaker.csv","results/strategies/20150729-111509-683903-hearer.csv",0.718154388951082,0.718158947661962
"1884",10,"uniform",2,0.3,0.1,"replicator dynamics",0.555159450553139,0.871900583234148,0.398577094782424,1,1,0.99,0.308339980508297,0.291451611009842,0.718174801468495,33,1,1,"results/strategies/20150729-111510-392880-speaker.csv","results/strategies/20150729-111510-392880-hearer.csv",0.718154252426353,0.718158774107072
"1885",10,"uniform",2,0.3,0.1,"replicator dynamics",0.555184462380209,0.871908887077361,0.39854621065839,1,1,0.99,0.308322644990747,0.291432156267745,0.718162028108934,30,1,1,"results/strategies/20150729-111511-072087-speaker.csv","results/strategies/20150729-111511-072087-hearer.csv",0.718148653649025,0.718151599264636
"1886",10,"uniform",2,0.3,0.1,"replicator dynamics",0.555237758700661,0.871926582194716,0.398480422111769,1,1,0.99,0.30828570155515,0.291390700256322,0.718134821953457,23,1,1,"results/strategies/20150729-111511-695021-speaker.csv","results/strategies/20150729-111511-695021-hearer.csv",0.718136732529121,0.718136314277456
"1887",10,"uniform",2,0.3,0.1,"replicator dynamics",0.555182336033978,0.871908181314706,0.398548837784957,1,1,0.99,0.308324118377307,0.291433809922265,0.718163115071979,27,1,1,"results/strategies/20150729-111512-351648-speaker.csv","results/strategies/20150729-111512-351648-hearer.csv",0.718149129769406,0.718152208823461
"1888",10,"uniform",2,0.3,0.1,"replicator dynamics",0.555330173117551,0.87195726415801,0.398366376489293,1,1,0.99,0.308221637828182,0.291318819130053,0.71808766108625,33,1,1,"results/strategies/20150729-111513-097937-speaker.csv","results/strategies/20150729-111513-097937-hearer.csv",0.71811607323089,0.718109816903444
"1889",10,"uniform",2,0.3,0.1,"replicator dynamics",0.555255596736854,0.871932505869278,0.398458418100446,1,1,0.99,0.308273333453726,0.291376823473479,0.718125725639984,29,1,1,"results/strategies/20150729-111513-780392-speaker.csv","results/strategies/20150729-111513-780392-hearer.csv",0.718132751817669,0.71813120301154
"1890",10,"uniform",2,0.3,0.1,"replicator dynamics",0.555156674540154,0.871899662234494,0.398580528768257,1,1,0.99,0.308341903111693,0.291453769340994,0.718176223249335,28,1,1,"results/strategies/20150729-111514-451518-speaker.csv","results/strategies/20150729-111514-451518-hearer.csv",0.718154877474391,0.718159571987238
"1891",10,"uniform",2,0.3,0.1,"replicator dynamics",0.555318998812704,0.871953554306663,0.398380164335555,1,1,0.99,0.308229384421385,0.291327510475961,0.71809336262874,23,1,1,"results/strategies/20150729-111515-099775-speaker.csv","results/strategies/20150729-111515-099775-hearer.csv",0.718118570739812,0.718113020668568
"1892",10,"uniform",2,0.3,0.1,"replicator dynamics",0.555304471039152,0.871948732669958,0.398398106006269,1,1,0.99,0.30823945215597,0.291338807889353,0.718100785695304,25,1,1,"results/strategies/20150729-111515-725397-speaker.csv","results/strategies/20150729-111515-725397-hearer.csv",0.718121826901321,0.718117189713731
"1893",10,"uniform",2,0.3,0.1,"replicator dynamics",0.555169221166732,0.871903827467654,0.398565033827808,1,1,0.99,0.308333207704025,0.291444010582948,0.718169814149054,32,1,1,"results/strategies/20150729-111516-443621-speaker.csv","results/strategies/20150729-111516-443621-hearer.csv",0.71815206756244,0.718155972282337
"1894",10,"uniform",2,0.3,0.1,"replicator dynamics",0.555210363035408,0.871917486838349,0.398514240740544,1,1,0.99,0.308304690926195,0.291412009076373,0.718148808015068,27,1,1,"results/strategies/20150729-111517-096743-speaker.csv","results/strategies/20150729-111517-096743-hearer.csv",0.71814286207622,0.718144172114304
"1895",10,"uniform",2,0.3,0.1,"replicator dynamics",0.555160613819829,0.871900969062015,0.398575654759852,1,1,0.99,0.308339175097827,0.291450706739243,0.718174204991935,35,1,1,"results/strategies/20150729-111517-832713-speaker.csv","results/strategies/20150729-111517-832713-hearer.csv",0.718153989073887,0.718158438686076
"1896",10,"uniform",2,0.3,0.1,"replicator dynamics",0.55530684749146,0.871949520794826,0.398395165298684,1,1,0.99,0.308237806618793,0.291336960732211,0.718099567588626,26,1,1,"results/strategies/20150729-111518-485686-speaker.csv","results/strategies/20150729-111518-485686-hearer.csv",0.718121290908276,0.718116506361975
"1897",10,"uniform",2,0.3,0.1,"replicator dynamics",0.555265726420371,0.87193586843887,0.398445910993369,1,1,0.99,0.308266312738915,0.291368945204443,0.718120552234358,25,1,1,"results/strategies/20150729-111519-115003-speaker.csv","results/strategies/20150729-111519-115003-hearer.csv",0.718130483128594,0.718128296407406
"1898",10,"uniform",2,0.3,0.1,"replicator dynamics",0.555264731409794,0.871935537726527,0.398447135519382,1,1,0.99,0.308267003293162,0.29136971967379,0.718121057745703,28,1,1,"results/strategies/20150729-111519-782690-speaker.csv","results/strategies/20150729-111519-782690-hearer.csv",0.71813070348793,0.718128580792335
"1899",10,"uniform",2,0.3,0.1,"replicator dynamics",0.555355389731767,0.871965634335213,0.398335248364313,1,1,0.99,0.308204159703438,0.291299208278019,0.718074785184292,24,1,1,"results/strategies/20150729-111520-416984-speaker.csv","results/strategies/20150729-111520-416984-hearer.csv",0.718110428626926,0.718102583509865
