Number of states,Prior distribution type,Number of messages,Impairment,Tolerance,Dynamics,Speaker entropy,Hearer entropy,Speaker convexity,Hearer convexity,Speaker Voronoiness,Hearer Voronoiness,Speaker informativity,Hearer informativity,Expected utility,Iterations,Speaker Convex Cat, Hearer Convex Cat, Speaker strategy file,Hearer strategy file
50,uniform,2,0.2,0.05,replicator dynamics,0.29191705377893706,0.8581202949118788,0.028166010323491846,1.0,1.0,0.9972,0.49080569815862529,0.53081408145987075,0.87906278135758575,28,1,1,results/strategies/20150730-085925-909785-speaker.csv,results/strategies/20150730-085925-909785-hearer.csv
50,uniform,2,0.2,0.05,replicator dynamics,0.29191723177072193,0.85812035489045002,0.028165934132936783,1.0000000000000002,1.0,0.9972,0.49080557481509146,0.53081389720344563,0.87906268065376292,22,1,1,results/strategies/20150730-085943-059938-speaker.csv,results/strategies/20150730-085943-059938-hearer.csv
50,uniform,2,0.2,0.05,replicator dynamics,0.29191715350588771,0.85812032849015651,0.028165967650309313,0.99999999999999944,1.0,0.9972,0.49080562926317012,0.53081397829383381,0.87906272478066028,24,1,1,results/strategies/20150730-090001-693872-speaker.csv,results/strategies/20150730-090001-693872-hearer.csv
50,uniform,2,0.2,0.05,replicator dynamics,0.29191710627073164,0.85812031256976751,0.028165987871560754,0.99999999999999956,1.0,0.9972,0.49080566202193177,0.53081402720030169,0.87906275148650681,23,1,1,results/strategies/20150730-090019-645759-speaker.csv,results/strategies/20150730-090019-645759-hearer.csv
50,uniform,2,0.2,0.05,replicator dynamics,0.29191730369753,0.85812037911351702,0.028165903352356046,1.0000000000000029,1.0,0.9972,0.49080552508033726,0.53081382278243172,0.87906263988133204,23,1,1,results/strategies/20150730-090037-447190-speaker.csv,results/strategies/20150730-090037-447190-hearer.csv
50,uniform,2,0.2,0.05,replicator dynamics,0.29191707445461745,0.85812030184459176,0.028166001492918355,1.0000000000000007,1.0,0.9972,0.49080568409986292,0.53081406014656707,0.87906276946567474,27,1,1,results/strategies/20150730-090058-407544-speaker.csv,results/strategies/20150730-090058-407544-hearer.csv
50,uniform,2,0.2,0.05,replicator dynamics,0.2919173216943155,0.85812038520278022,0.028165895634441072,0.99999999999999967,1.0,0.9972,0.49080551241462844,0.53081380408728351,0.87906262983954453,22,1,1,results/strategies/20150730-090115-520149-speaker.csv,results/strategies/20150730-090115-520149-hearer.csv
50,uniform,2,0.2,0.05,replicator dynamics,0.29191705730258144,0.85812029609703899,0.028166008816448738,0.99999999999999922,1.0,0.9972,0.49080569573424015,0.53081407781800916,0.87906277935141042,25,1,1,results/strategies/20150730-090134-840062-speaker.csv,results/strategies/20150730-090134-840062-hearer.csv
50,uniform,2,0.2,0.05,replicator dynamics,0.29191716179365895,0.85812033131587284,0.028165964083763401,1.0000000000000016,1.0,0.9972,0.49080562326332527,0.53081396962823724,0.87906272027673216,22,1,1,results/strategies/20150730-090151-969897-speaker.csv,results/strategies/20150730-090151-969897-hearer.csv
50,uniform,2,0.2,0.05,replicator dynamics,0.29191790087254221,0.85812058036362604,0.02816564771544805,1.0000000000000002,1.0,0.9972,0.49080511102919988,0.53081320453636627,0.87906230218756209,25,1,1,results/strategies/20150730-090211-318669-speaker.csv,results/strategies/20150730-090211-318669-hearer.csv
50,uniform,2,0.2,0.05,replicator dynamics,0.29191707213977114,0.85812030110257442,0.028166002461987208,0.99999999999999967,1.0,0.9972,0.4908056854079616,0.53081406244351248,0.87906277098886909,28,1,1,results/strategies/20150730-090232-913688-speaker.csv,results/strategies/20150730-090232-913688-hearer.csv
50,uniform,2,0.2,0.05,replicator dynamics,0.29191883585907596,0.85812089539966707,0.02816524749956574,1.0000000000000029,1.0,0.9972,0.49080446303814818,0.53081223669758515,0.87906177328718038,19,1,1,results/strategies/20150730-090247-719992-speaker.csv,results/strategies/20150730-090247-719992-hearer.csv
50,uniform,2,0.2,0.05,replicator dynamics,0.29191708747999362,0.85812030623859581,0.028165995914581354,1.000000000000002,1.0,0.9972,0.4908056750366907,0.53081404665024567,0.87906276212278944,25,1,1,results/strategies/20150730-090306-484419-speaker.csv,results/strategies/20150730-090306-484419-hearer.csv
50,uniform,2,0.2,0.05,replicator dynamics,0.29191706646255272,0.85812029917721022,0.028166004899202509,0.99999999999999967,1.0,0.9972,0.49080568943757746,0.53081406835265121,0.87906277413210065,26,1,1,results/strategies/20150730-090326-573565-speaker.csv,results/strategies/20150730-090326-573565-hearer.csv
50,uniform,2,0.2,0.05,replicator dynamics,0.29191710531479353,0.8581203122845068,0.028165988259606468,1.0,1.0,0.9972,0.49080566239741086,0.53081402809354539,0.87906275223431041,24,1,1,results/strategies/20150730-090345-121808-speaker.csv,results/strategies/20150730-090345-121808-hearer.csv
50,uniform,2,0.2,0.05,replicator dynamics,0.2919171206953009,0.85812031742329231,0.028165981701151539,1.0000000000000016,1.0,0.9972,0.49080565208213239,0.53081401228681147,0.87906274328496148,23,1,1,results/strategies/20150730-090402-912998-speaker.csv,results/strategies/20150730-090402-912998-hearer.csv
50,uniform,2,0.2,0.05,replicator dynamics,0.29191715181344907,0.85812032791099002,0.028165968379851851,0.99999999999999956,1.0,0.9972,0.49080563050495302,0.53081398006899361,0.87906272568846533,27,1,1,results/strategies/20150730-090423-712090-speaker.csv,results/strategies/20150730-090423-712090-hearer.csv
50,uniform,2,0.2,0.05,replicator dynamics,0.29191713589820806,0.85812032256674786,0.028165975181703277,0.99999999999999867,1.0,0.9972,0.49080564138764399,0.53081399649532046,0.87906273479835284,24,1,1,results/strategies/20150730-090442-411309-speaker.csv,results/strategies/20150730-090442-411309-hearer.csv
50,uniform,2,0.2,0.05,replicator dynamics,0.29191716225112341,0.85812033147108413,0.028165963887336311,0.99999999999999978,1.0,0.9972,0.49080562293808905,0.53081396915190882,0.87906272002384056,25,1,1,results/strategies/20150730-090501-777546-speaker.csv,results/strategies/20150730-090501-777546-hearer.csv
50,uniform,2,0.2,0.05,replicator dynamics,0.29191705683118291,0.8581202959343841,0.028166009020416473,0.99999999999999889,1.0,0.9972,0.49080569609050217,0.53081407831594229,0.87906277959677648,26,1,1,results/strategies/20150730-090521-984390-speaker.csv,results/strategies/20150730-090521-984390-hearer.csv
50,uniform,2,0.2,0.05,replicator dynamics,0.2919191291958394,0.85812099424864519,0.028165121931299063,0.99999999999999944,1.0,0.9972,0.49080425961527774,0.53081193302098173,0.87906160744951511,19,1,1,results/strategies/20150730-090536-839381-speaker.csv,results/strategies/20150730-090536-839381-hearer.csv
50,uniform,2,0.2,0.05,replicator dynamics,0.29192160303967063,0.85812182768163658,0.028164063070333274,0.99999999999999967,1.0,0.9972,0.49080254506440235,0.53080937246830673,0.87906020822116293,18,1,1,results/strategies/20150730-090550-579687-speaker.csv,results/strategies/20150730-090550-579687-hearer.csv
50,uniform,2,0.2,0.05,replicator dynamics,0.291917061646498,0.85812029755831964,0.028166006958449317,1.0,1.0,0.9972,0.4908056927436999,0.53081407332776176,0.87906277687949907,27,1,1,results/strategies/20150730-090610-902882-speaker.csv,results/strategies/20150730-090610-902882-hearer.csv
50,uniform,2,0.2,0.05,replicator dynamics,0.29191728469370448,0.85812037271089847,0.028165911486420805,0.99999999999999878,1.0,0.9972,0.49080553824134976,0.53081384245212704,0.87906265063899514,21,1,1,results/strategies/20150730-090627-458271-speaker.csv,results/strategies/20150730-090627-458271-hearer.csv
50,uniform,2,0.2,0.05,replicator dynamics,0.29191707975678138,0.85812030367148739,0.028165999200232158,1.0000000000000009,1.0,0.9972,0.4908056801128462,0.53081405455273223,0.87906276669136374,24,1,1,results/strategies/20150730-090646-203490-speaker.csv,results/strategies/20150730-090646-203490-hearer.csv
50,uniform,2,0.2,0.05,replicator dynamics,0.29191706034141879,0.85812029710129056,0.028166007526992026,1.0,1.0,0.9972,0.49080569378229444,0.53081407472385411,0.87906277752110507,26,1,1,results/strategies/20150730-090706-601597-speaker.csv,results/strategies/20150730-090706-601597-hearer.csv
50,uniform,2,0.2,0.05,replicator dynamics,0.29191706893755831,0.85812030000719908,0.028166003842070585,1.0000000000000013,1.0,0.9972,0.49080568775386541,0.53081406580105406,0.87906277270913735,25,1,1,results/strategies/20150730-090726-437420-speaker.csv,results/strategies/20150730-090726-437420-hearer.csv
50,uniform,2,0.2,0.05,replicator dynamics,0.29191706088829467,0.85812029727335271,0.028166007299908893,0.99999999999999956,1.0,0.9972,0.49080569349844971,0.5308140741896652,0.87906277714308834,27,1,1,results/strategies/20150730-090747-704843-speaker.csv,results/strategies/20150730-090747-704843-hearer.csv
50,uniform,2,0.2,0.05,replicator dynamics,0.29191734815704379,0.85812039409752927,0.028165884319756623,1.0,1.0,0.9972,0.4908054942499766,0.53081377675182806,0.87906261474278657,23,1,1,results/strategies/20150730-090805-468832-speaker.csv,results/strategies/20150730-090805-468832-hearer.csv
50,uniform,2,0.2,0.05,replicator dynamics,0.29191987378564099,0.85812124511279186,0.02816480322299357,1.0000000000000011,1.0,0.9972,0.49080374356471712,0.53081116230664782,0.87906118628523577,19,1,1,results/strategies/20150730-090820-918465-speaker.csv,results/strategies/20150730-090820-918465-hearer.csv
50,uniform,2,0.2,0.05,replicator dynamics,0.29191705773554494,0.85812029622112862,0.028166008643626179,1.0000000000000011,1.0,0.9972,0.49080569560393944,0.53081407742679498,0.87906277898404173,26,1,1,results/strategies/20150730-090841-754381-speaker.csv,results/strategies/20150730-090841-754381-hearer.csv
50,uniform,2,0.2,0.05,replicator dynamics,0.29191710246527941,0.85812031130216015,0.028165989492057522,0.99999999999999878,1.0,0.9972,0.49080566454429958,0.53081403110119307,0.87906275372228249,28,1,1,results/strategies/20150730-090904-102917-speaker.csv,results/strategies/20150730-090904-102917-hearer.csv
50,uniform,2,0.2,0.05,replicator dynamics,0.2919170918026141,0.85812030769637015,0.028165994063590636,1.0000000000000022,1.0,0.9972,0.49080567203227576,0.53081404217245065,0.87906275968358927,26,1,1,results/strategies/20150730-090924-627396-speaker.csv,results/strategies/20150730-090924-627396-hearer.csv
50,uniform,2,0.2,0.05,replicator dynamics,0.29191719046021575,0.85812034096262502,0.028165951820374697,0.99999999999999811,1.0,0.9972,0.49080560349994934,0.53081393998700088,0.87906270398448327,21,1,1,results/strategies/20150730-090941-495845-speaker.csv,results/strategies/20150730-090941-495845-hearer.csv
50,uniform,2,0.2,0.05,replicator dynamics,0.29191716820574853,0.85812033347507655,0.028165961339886997,1.0000000000000007,1.0,0.9972,0.49080561883156465,0.53081396299438954,0.87906271664052194,30,1,1,results/strategies/20150730-091005-107290-speaker.csv,results/strategies/20150730-091005-107290-hearer.csv
50,uniform,2,0.2,0.05,replicator dynamics,0.29191719815342837,0.85812034355497058,0.028165948527277957,0.99999999999999978,1.0,0.9972,0.49080559816911451,0.5308139320231775,0.87906269963159822,28,1,1,results/strategies/20150730-091026-978549-speaker.csv,results/strategies/20150730-091026-978549-hearer.csv
50,uniform,2,0.2,0.1,replicator dynamics,0.30817487469380123,0.86414928680700054,0.021909500020943579,1.0000000000000007,1.0,0.9952,0.47953663548043668,0.51248047997367274,0.83298564512548434,24,1,1,results/strategies/20150730-091046-016845-speaker.csv,results/strategies/20150730-091046-016845-hearer.csv
50,uniform,2,0.2,0.1,replicator dynamics,0.30817665315012638,0.86414987232492513,0.02190890659112546,0.99999999999999989,1.0,0.9952,0.47953540274365786,0.51247858059145557,0.83298469531093533,21,1,1,results/strategies/20150730-091102-159188-speaker.csv,results/strategies/20150730-091102-159188-hearer.csv
50,uniform,2,0.2,0.1,replicator dynamics,0.30817479996261199,0.86414926219579757,0.021909524959373854,1.0000000000000004,1.0,0.9952,0.47953668731774379,0.512480559804953,0.83298568500657733,23,1,1,results/strategies/20150730-091119-615958-speaker.csv,results/strategies/20150730-091119-615958-hearer.csv
50,uniform,2,0.2,0.1,replicator dynamics,0.30817467335321785,0.8641492205002419,0.021909567209856057,0.99999999999999978,1.0,0.9952,0.47953677513489007,0.51248069505315641,0.83298575257790142,29,1,1,results/strategies/20150730-091142-576233-speaker.csv,results/strategies/20150730-091142-576233-hearer.csv
50,uniform,2,0.2,0.1,replicator dynamics,0.30817468952319288,0.86414922581267306,0.021909561817324182,1.0000000000000002,1.0,0.9952,0.47953676399264772,0.51248067781169793,0.83298574388637936,30,1,1,results/strategies/20150730-091206-465929-speaker.csv,results/strategies/20150730-091206-465929-hearer.csv
50,uniform,2,0.2,0.1,replicator dynamics,0.30817474059763489,0.86414924263888371,0.021909544771709016,1.0000000000000013,1.0,0.9952,0.47953672853182366,0.51248062323697385,0.83298571665755827,24,1,1,results/strategies/20150730-091225-272552-speaker.csv,results/strategies/20150730-091225-272552-hearer.csv
50,uniform,2,0.2,0.1,replicator dynamics,0.30817472463651729,0.86414923736184523,0.0219095501037441,1.0,1.0,0.9952,0.47953673972133815,0.51248064033876228,0.83298572507626367,25,1,1,results/strategies/20150730-091244-950377-speaker.csv,results/strategies/20150730-091244-950377-hearer.csv
50,uniform,2,0.2,0.1,replicator dynamics,0.3081747249379343,0.86414923746627081,0.021909550001736233,0.99999999999999911,1.0,0.9952,0.47953673948258879,0.51248064000387972,0.83298572494032208,28,1,1,results/strategies/20150730-091306-747707-speaker.csv,results/strategies/20150730-091306-747707-hearer.csv
50,uniform,2,0.2,0.1,replicator dynamics,0.30817500319923485,0.86414932908176645,0.021909457150290489,1.0,1.0,0.9952,0.47953654660512302,0.51248034281292365,0.83298557632701775,27,1,1,results/strategies/20150730-091327-827710-speaker.csv,results/strategies/20150730-091327-827710-hearer.csv
50,uniform,2,0.2,0.1,replicator dynamics,0.30817520430325523,0.86414939530625434,0.021909390041764943,0.99999999999999889,1.0,0.9952,0.47953640713270607,0.51248012799682985,0.83298546898697889,26,1,1,results/strategies/20150730-091348-271367-speaker.csv,results/strategies/20150730-091348-271367-hearer.csv
50,uniform,2,0.2,0.1,replicator dynamics,0.30817479732589931,0.86414926131913661,0.021909525841558947,1.0000000000000011,1.0,0.9952,0.47953668919449849,0.51248056264238295,0.83298568637355486,23,1,1,results/strategies/20150730-091406-736295-speaker.csv,results/strategies/20150730-091406-736295-hearer.csv
50,uniform,2,0.2,0.1,replicator dynamics,0.30817467376967306,0.8641492206515029,0.021909567066992007,1.0000000000000009,1.0,0.9952,0.47953677476488565,0.51248069457302092,0.83298575242377382,29,1,1,results/strategies/20150730-091429-383997-speaker.csv,results/strategies/20150730-091429-383997-hearer.csv
50,uniform,2,0.2,0.1,replicator dynamics,0.30817578437376447,0.86414958631098826,0.021909196476960647,1.0000000000000004,1.0,0.9952,0.47953600490108744,0.51247950841203838,0.83298515931942041,23,1,1,results/strategies/20150730-091447-463410-speaker.csv,results/strategies/20150730-091447-463410-hearer.csv
50,uniform,2,0.2,0.1,replicator dynamics,0.30817468354686972,0.86414922386158821,0.021909563806964513,1.0,1.0,0.9952,0.47953676803969547,0.51248068415315573,0.83298574715837315,28,1,1,results/strategies/20150730-091509-737768-speaker.csv,results/strategies/20150730-091509-737768-hearer.csv
50,uniform,2,0.2,0.1,replicator dynamics,0.30817483129892453,0.86414927249891138,0.02190951450682772,1.0000000000000002,1.0,0.9952,0.47953666567838438,0.5124805263722173,0.83298566820209408,25,1,1,results/strategies/20150730-091528-899907-speaker.csv,results/strategies/20150730-091528-899907-hearer.csv
50,uniform,2,0.2,0.1,replicator dynamics,0.30817467508379431,0.86414922109619396,0.021909566625174653,0.99999999999999956,1.0,0.9952,0.47953677378487392,0.51248069313945099,0.83298575177996548,26,1,1,results/strategies/20150730-091549-156988-speaker.csv,results/strategies/20150730-091549-156988-hearer.csv
50,uniform,2,0.2,0.1,replicator dynamics,0.30817473745343982,0.86414924161754525,0.021909545817057723,0.99999999999999944,1.0,0.9952,0.47953673063145136,0.51248062656041704,0.8329857184037982,24,1,1,results/strategies/20150730-091608-082048-speaker.csv,results/strategies/20150730-091608-082048-hearer.csv
50,uniform,2,0.2,0.1,replicator dynamics,0.30817580622101742,0.86414959347112386,0.0219091891960265,0.99999999999999944,1.0,0.9952,0.47953598994532087,0.51247948516073782,0.83298514749392871,22,1,1,results/strategies/20150730-091625-516173-speaker.csv,results/strategies/20150730-091625-516173-hearer.csv
50,uniform,2,0.2,0.1,replicator dynamics,0.3081754342232953,0.86414947099427208,0.021909313324594983,0.99999999999999845,1.0,0.9952,0.47953624781870685,0.51247988246404064,0.83298534614673148,23,1,1,results/strategies/20150730-091643-093093-speaker.csv,results/strategies/20150730-091643-093093-hearer.csv
50,uniform,2,0.2,0.1,replicator dynamics,0.30817481302652244,0.86414926645672741,0.021909520611247409,0.99999999999999867,1.0,0.9952,0.47953667849413123,0.51248054595295001,0.83298567783488908,25,1,1,results/strategies/20150730-091702-076352-speaker.csv,results/strategies/20150730-091702-076352-hearer.csv
50,uniform,2,0.2,0.1,replicator dynamics,0.30817478521101749,0.86414925733216053,0.021909529883623848,1.0000000000000013,1.0,0.9952,0.47953669758174461,0.51248057557702076,0.8329856928524414,31,1,1,results/strategies/20150730-091726-515051-speaker.csv,results/strategies/20150730-091726-515051-hearer.csv
50,uniform,2,0.2,0.1,replicator dynamics,0.30817470165894817,0.86414922979014597,0.021909557772804258,1.0000000000000029,1.0,0.9952,0.47953675568526954,0.51248066489569499,0.83298573731710945,25,1,1,results/strategies/20150730-091747-081569-speaker.csv,results/strategies/20150730-091747-081569-hearer.csv
50,uniform,2,0.2,0.1,replicator dynamics,0.30817468574781459,0.86414922460100041,0.021909563068472165,0.99999999999999878,1.0,0.9952,0.47953676642923759,0.51248068176558537,0.83298574605414488,28,1,1,results/strategies/20150730-091808-954392-speaker.csv,results/strategies/20150730-091808-954392-hearer.csv
50,uniform,2,0.2,0.1,replicator dynamics,0.30817795013001731,0.86415029929829701,0.021908473834846325,0.99999999999999956,1.0,0.9952,0.47953450375850371,0.51247719549024029,0.83298400264787287,23,1,1,results/strategies/20150730-091826-996053-speaker.csv,results/strategies/20150730-091826-996053-hearer.csv
50,uniform,2,0.2,0.1,replicator dynamics,0.30817477884438205,0.86414925524005715,0.021909532006951914,0.99999999999999956,1.0,0.9952,0.47953670197135567,0.51248058236660776,0.83298569627240893,26,1,1,results/strategies/20150730-091847-239569-speaker.csv,results/strategies/20150730-091847-239569-hearer.csv
50,uniform,2,0.2,0.1,replicator dynamics,0.30817475941017075,0.86414924884325328,0.02190953849136365,0.99999999999999967,1.0,0.9952,0.47953671543184889,0.51248060311847143,0.83298570666054772,28,1,1,results/strategies/20150730-091909-287248-speaker.csv,results/strategies/20150730-091909-287248-hearer.csv
50,uniform,2,0.2,0.1,replicator dynamics,0.30817481326402141,0.86414926656715341,0.021909520523113686,1.0,1.0,0.9952,0.47953667814414502,0.51248054561875445,0.83298567786368738,29,1,1,results/strategies/20150730-091932-411456-speaker.csv,results/strategies/20150730-091932-411456-hearer.csv
50,uniform,2,0.2,0.1,replicator dynamics,0.30817472835635218,0.86414923859013915,0.021909548861508574,1.0000000000000009,1.0,0.9952,0.47953673712247813,0.51248063635696295,0.83298572310673979,25,1,1,results/strategies/20150730-091952-016588-speaker.csv,results/strategies/20150730-091952-016588-hearer.csv
50,uniform,2,0.2,0.1,replicator dynamics,0.30817478841980606,0.86414925838857881,0.021909528812914528,0.99999999999999789,1.0,0.9952,0.47953669535788812,0.51248057215007259,0.83298569113842169,29,1,1,results/strategies/20150730-092014-790680-speaker.csv,results/strategies/20150730-092014-790680-hearer.csv
50,uniform,2,0.2,0.1,replicator dynamics,0.30817530388413605,0.86414942812358952,0.021909356804765062,1.0000000000000002,1.0,0.9952,0.47953633792544592,0.51248002156388761,0.83298541595692766,25,1,1,results/strategies/20150730-092033-621489-speaker.csv,results/strategies/20150730-092033-621489-hearer.csv
50,uniform,2,0.2,0.1,replicator dynamics,0.30817497169393437,0.86414931874664624,0.021909467652691712,1.0000000000000007,1.0,0.9952,0.47953656822627538,0.51248037636710975,0.83298559333530209,26,1,1,results/strategies/20150730-092054-111632-speaker.csv,results/strategies/20150730-092054-111632-hearer.csv
50,uniform,2,0.2,0.1,replicator dynamics,0.30817467539523657,0.8641492211859102,0.021909566524785696,1.0000000000000002,1.0,0.9952,0.47953677364274772,0.51248069283886732,0.83298575155170629,29,1,1,results/strategies/20150730-092115-928843-speaker.csv,results/strategies/20150730-092115-928843-hearer.csv
50,uniform,2,0.2,0.1,replicator dynamics,0.30817484773359888,0.86414927791565166,0.021909509021248989,0.99999999999999878,1.0,0.9952,0.47953665425365172,0.51248050880516671,0.83298565945239245,30,1,1,results/strategies/20150730-092139-219327-speaker.csv,results/strategies/20150730-092139-219327-hearer.csv
50,uniform,2,0.2,0.1,replicator dynamics,0.30817732497319161,0.86415009345199501,0.021908682438002463,0.99999999999999922,1.0,0.9952,0.47953493732881036,0.51247786322546962,0.83298433630515412,23,1,1,results/strategies/20150730-092157-291522-speaker.csv,results/strategies/20150730-092157-291522-hearer.csv
50,uniform,2,0.2,0.1,replicator dynamics,0.30817481733612784,0.86414926792713231,0.021909519159003805,1.0000000000000002,1.0,0.9952,0.47953667521076149,0.51248054122148168,0.8329856757818922,25,1,1,results/strategies/20150730-092216-176348-speaker.csv,results/strategies/20150730-092216-176348-hearer.csv
50,uniform,2,0.2,0.1,replicator dynamics,0.30817519882078043,0.86414939349535991,0.021909391872781014,0.99999999999999922,1.0,0.9952,0.47953641096660404,0.5124801338668421,0.83298547188671823,22,1,1,results/strategies/20150730-092233-512572-speaker.csv,results/strategies/20150730-092233-512572-hearer.csv
50,uniform,2,0.2,0.1,replicator dynamics,0.30819237637581581,0.86415504744352112,0.021903661075795756,1.0,1.0,0.9952,0.47952450388515644,0.51246179142826565,0.83297629966234488,20,1,1,results/strategies/20150730-092249-237277-speaker.csv,results/strategies/20150730-092249-237277-hearer.csv
50,uniform,2,0.2,0.1,replicator dynamics,0.3081753595452616,0.86414944644474823,0.021909338232954143,0.99999999999999922,1.0,0.9952,0.47953629936915937,0.51247996212828739,0.83298538620868023,28,1,1,results/strategies/20150730-092311-472964-speaker.csv,results/strategies/20150730-092311-472964-hearer.csv
50,uniform,2,0.2,0.1,replicator dynamics,0.30818655605463968,0.86415313204113076,0.021905602624132964,1.0000000000000009,1.0,0.9952,0.47952853823348507,0.51246800568108486,0.83297940736664899,18,1,1,results/strategies/20150730-092325-681220-speaker.csv,results/strategies/20150730-092325-681220-hearer.csv
50,uniform,2,0.2,0.1,replicator dynamics,0.30818534100436296,0.86415273209585919,0.021906007983941007,1.0000000000000013,1.0,0.9952,0.47952938073733181,0.51246930317272321,0.8329800559157059,20,1,1,results/strategies/20150730-092340-903558-speaker.csv,results/strategies/20150730-092340-903558-hearer.csv
50,uniform,2,0.2,0.1,replicator dynamics,0.3081753767375065,0.86414945205213856,0.021909332510821854,0.99999999999999911,1.0,0.9952,0.47953628775659751,0.51247994389897245,0.83298537677129747,24,1,1,results/strategies/20150730-092359-000600-speaker.csv,results/strategies/20150730-092359-000600-hearer.csv
50,uniform,2,0.2,0.1,replicator dynamics,0.30817468306377138,0.86414922369398561,0.021909563970522902,0.99999999999999967,1.0,0.9952,0.47953676842369142,0.51248068469047448,0.83298574737512987,27,1,1,results/strategies/20150730-092420-194308-speaker.csv,results/strategies/20150730-092420-194308-hearer.csv
50,uniform,2,0.2,0.1,replicator dynamics,0.30817480318143664,0.86414926324787766,0.021909523887422531,0.99999999999999967,1.0,0.9952,0.47953668513088121,0.51248055638638546,0.83298568325029487,24,1,1,results/strategies/20150730-092438-854297-speaker.csv,results/strategies/20150730-092438-854297-hearer.csv
50,uniform,2,0.2,0.1,replicator dynamics,0.30817484319725214,0.86414927639592509,0.021909510542170052,1.0000000000000002,1.0,0.9952,0.47953665754852659,0.51248051371550185,0.83298566174879018,24,1,1,results/strategies/20150730-092457-505131-speaker.csv,results/strategies/20150730-092457-505131-hearer.csv
50,uniform,2,0.2,0.1,replicator dynamics,0.3081747835460798,0.86414925676792487,0.021909530443616453,0.99999999999999889,1.0,0.9952,0.47953669882818295,0.51248057739536912,0.83298569366407982,24,1,1,results/strategies/20150730-092516-382382-speaker.csv,results/strategies/20150730-092516-382382-hearer.csv
50,uniform,2,0.2,0.1,replicator dynamics,0.3081781036023204,0.86415034979737959,0.021908422633871934,1.0000000000000007,1.0,0.9952,0.47953439751528426,0.51247703165238234,0.83298392057353132,19,1,1,results/strategies/20150730-092531-347670-speaker.csv,results/strategies/20150730-092531-347670-hearer.csv
50,uniform,2,0.2,0.1,replicator dynamics,0.30817471905244564,0.86414923556051759,0.021909551956814287,0.99999999999999756,1.0,0.9952,0.47953674337799757,0.51248064620978018,0.83298572823825801,25,1,1,results/strategies/20150730-092550-926516-speaker.csv,results/strategies/20150730-092550-926516-hearer.csv
50,uniform,2,0.2,0.1,replicator dynamics,0.30817471399032248,0.8641492338615806,0.021909553654862926,1.0,1.0,0.9952,0.47953674707230876,0.5124806516969066,0.83298573078609683,29,1,1,results/strategies/20150730-092613-502313-speaker.csv,results/strategies/20150730-092613-502313-hearer.csv
50,uniform,2,0.2,0.1,replicator dynamics,0.30819843770299754,0.86415704184605779,0.021901639372926197,0.99999999999999822,1.0,0.9952,0.47952030246004618,0.51245532054873388,0.83297306357925183,17,1,1,results/strategies/20150730-092626-992141-speaker.csv,results/strategies/20150730-092626-992141-hearer.csv
50,uniform,2,0.2,0.1,replicator dynamics,0.30817468122750541,0.86414922312197961,0.021909564574279849,1.0000000000000013,1.0,0.9952,0.4795367695091628,0.51248068657026802,0.83298574851314922,28,1,1,results/strategies/20150730-092648-649585-speaker.csv,results/strategies/20150730-092648-649585-hearer.csv
50,uniform,2,0.2,0.2,replicator dynamics,0.36436927183053941,0.88075986095670133,0.0090240503859109495,1.0000000000000009,1.0,0.9952,0.44058564780572629,0.45569542059349166,0.77337531364357803,27,1,1,results/strategies/20150730-092709-471502-speaker.csv,results/strategies/20150730-092709-471502-hearer.csv
50,uniform,2,0.2,0.2,replicator dynamics,0.36439470777584898,0.88076750232387035,0.0090204916274183571,1.0000000000000004,1.0,0.9952,0.44056801652809363,0.4556675179349251,0.77336345085150338,23,1,1,results/strategies/20150730-092727-472112-speaker.csv,results/strategies/20150730-092727-472112-hearer.csv
50,uniform,2,0.2,0.2,replicator dynamics,0.36439432951963785,0.8807673887681069,0.0090205445416062201,0.99999999999999933,1.0,0.9952,0.44056827848686964,0.45566793265536643,0.7733636274938166,19,1,1,results/strategies/20150730-092742-362064-speaker.csv,results/strategies/20150730-092742-362064-hearer.csv
50,uniform,2,0.2,0.2,replicator dynamics,0.36437065603356139,0.88076027689611414,0.0090238566843524725,0.99999999999999922,1.0,0.9952,0.44058468815913576,0.45569390186254699,0.77337466821099565,24,1,1,results/strategies/20150730-092800-950825-speaker.csv,results/strategies/20150730-092800-950825-hearer.csv
50,uniform,2,0.2,0.2,replicator dynamics,0.36437014231509163,0.88076012255201519,0.0090239285732540229,1.0000000000000009,1.0,0.9952,0.44058504422970701,0.45569446544395364,0.77337490783439122,27,1,1,results/strategies/20150730-092821-850765-speaker.csv,results/strategies/20150730-092821-850765-hearer.csv
50,uniform,2,0.2,0.2,replicator dynamics,0.36436877783640131,0.88075971255579255,0.0090241195171896302,1.0000000000000007,1.0,0.9952,0.44058599013255773,0.45569596248929289,0.77337554414297183,29,1,1,results/strategies/20150730-092844-367246-speaker.csv,results/strategies/20150730-092844-367246-hearer.csv
50,uniform,2,0.2,0.2,replicator dynamics,0.36436855279974084,0.88075964501146309,0.0090241510126748813,0.999999999999999,1.0,0.9952,0.44058614585969869,0.45569620918456683,0.7733756493708418,33,1,1,results/strategies/20150730-092909-883134-speaker.csv,results/strategies/20150730-092909-883134-hearer.csv
