Number of states,Prior distribution type,Number of messages,Impairment,Tolerance,Dynamics,Speaker entropy,Hearer entropy,Speaker Voronoiness,Hearer Voronoiness,Expected utility,Iterations
90,uniform,2,0.0,0.1,replicator dynamics,6.2878488073023711e-10,0.57773763598419869,0.9888888888888889,0.9151234567901234,0.99609319624104897,95
90,uniform,2,0.0,0.1,replicator dynamics,0.69373454165941206,0.90523365442258752,0.7861111111111111,0.5717283950617283,0.49042762159972236,0
90,uniform,2,0.0,0.1,replicator dynamics,0.079482235267514204,0.73172211706982004,0.9361111111111111,0.8534567901234568,0.94641443456115726,5
90,uniform,2,0.0,0.1,replicator dynamics,0.011955022580601705,0.6955970832897006,0.9416666666666667,0.8793827160493827,0.97770257854070097,10
90,uniform,2,0.0,0.1,replicator dynamics,0.010731080386456596,0.67717476463786319,0.9666666666666667,0.9376543209876543,0.98426629884728756,15
90,uniform,2,0.0,0.1,replicator dynamics,0.0065843938585384617,0.66326227830098439,0.9722222222222222,0.9418518518518518,0.98804406923566157,20
90,uniform,2,0.0,0.1,replicator dynamics,0.00085571851213870394,0.65200173815519347,0.9722222222222222,0.9433333333333334,0.99029072706197896,25
90,uniform,2,0.0,0.1,replicator dynamics,0.00057738331894112557,0.64263572701103988,0.9722222222222222,0.9445679012345679,0.99176839513141213,30
90,uniform,2,0.0,0.1,replicator dynamics,0.001189485305552872,0.63456546887355625,0.9722222222222222,0.9454938271604938,0.99284679180923441,35
90,uniform,2,0.0,0.1,replicator dynamics,0.0026896613226526714,0.62742769078716532,0.9722222222222222,0.945,0.99367551243709873,40
90,uniform,2,0.0,0.1,replicator dynamics,0.0057516791513646665,0.62099059687490776,0.9722222222222222,0.9438888888888889,0.99433895137880957,45
90,uniform,2,0.0,0.1,replicator dynamics,0.0098498160831187297,0.61509457630996334,0.9722222222222222,0.942283950617284,0.99489257835737754,50
90,uniform,2,0.0,0.1,replicator dynamics,0.010717540575209836,0.60963753455930847,1.0,0.9615432098765432,0.99536765955637796,55
90,uniform,2,0.0,0.1,replicator dynamics,0.006412044193240464,0.60458260238855521,1.0,0.9589506172839506,0.99576395558591269,60
90,uniform,2,0.0,0.1,replicator dynamics,0.0023474374922678354,0.59991519862528764,1.0,0.9573456790123457,0.99608318563678389,65
90,uniform,2,0.0,0.1,replicator dynamics,0.00063508248662272511,0.59559637080942163,1.0,0.9538888888888889,0.99634623305790326,70
90,uniform,2,0.0,0.1,replicator dynamics,0.00014276284232094756,0.59157613494327743,1.0,0.9521604938271605,0.99657057591820908,75
90,uniform,2,0.0,0.1,replicator dynamics,2.8305635376432278e-05,0.58780966755233188,1.0,0.9504320987654321,0.99676607896009461,80
90,uniform,2,0.0,0.1,replicator dynamics,5.1218712498329157e-06,0.58426024525146381,1.0,0.9495679012345679,0.99693878616610687,85
90,uniform,2,0.0,0.1,replicator dynamics,8.6493601218366697e-07,0.58089819836485235,1.0,0.9479012345679012,0.99709292496592317,90
90,uniform,2,0.0,0.1,replicator dynamics,1.3845496155511572e-07,0.57769951858804991,1.0,0.9459876543209876,0.99723165764796984,95
90,uniform,2,0.0,0.1,replicator dynamics,0.75794615642943319,0.90123259082599494,0.7555555555555555,0.48290123456790124,0.48592467053969179,0
90,uniform,2,0.0,0.1,replicator dynamics,0.27823265244734996,0.72805027925040433,0.7444444444444445,0.5674691358024692,0.79409506303317068,5
90,uniform,2,0.0,0.1,replicator dynamics,0.058655625996305763,0.61096643941921569,0.9,0.7230246913580247,0.91038129126113598,10
90,uniform,2,0.0,0.1,replicator dynamics,0.029594309984382172,0.53831219109802841,0.8944444444444445,0.7291975308641976,0.94056475688708929,15
90,uniform,2,0.0,0.1,replicator dynamics,0.020904441294224255,0.48780873912515738,0.9,0.7341358024691358,0.95598574667308311,20
90,uniform,2,0.0,0.1,replicator dynamics,0.015027109806993158,0.45398986266529345,0.9,0.7383333333333333,0.96512537280488542,25
90,uniform,2,0.0,0.1,replicator dynamics,0.0077992625387825988,0.43120912406687667,0.9,0.7415432098765432,0.97069764816433057,30
90,uniform,2,0.0,0.1,replicator dynamics,0.020152117302369821,0.41532462580380225,0.9,0.7432716049382716,0.97423352104365712,35
90,uniform,2,0.0,0.1,replicator dynamics,0.014017198046250273,0.40377886744820668,0.9,0.745,0.97660909267542106,40
90,uniform,2,0.0,0.1,replicator dynamics,0.024704557228834877,0.39482847255910364,0.9055555555555556,0.7470987654320987,0.97837583840054232,45
90,uniform,2,0.0,0.1,replicator dynamics,0.014582076387399473,0.38749280562329669,0.9166666666666666,0.7485802469135803,0.97997692851539431,50
90,uniform,2,0.0,0.1,replicator dynamics,0.010814377235074338,0.38120118671197079,0.9222222222222223,0.7500617283950617,0.98098778967124023,55
90,uniform,2,0.0,0.1,replicator dynamics,0.0049286748021070024,0.37569732388773108,0.9444444444444444,0.7508024691358025,0.98168359298243313,60
90,uniform,2,0.0,0.1,replicator dynamics,0.00028070292819556855,0.37079718715848126,1.0,0.7745061728395062,0.98214870319582648,65
90,uniform,2,0.0,0.1,replicator dynamics,5.1961266264244397e-05,0.36637229791652021,1.0,0.8244444444444444,0.98250973153129972,70
90,uniform,2,0.0,0.1,replicator dynamics,7.8965767388254616e-06,0.36234390602853717,1.0,0.8510493827160494,0.98281994250999627,75
90,uniform,2,0.0,0.1,replicator dynamics,1.0102354840062211e-06,0.35864845223220077,1.0,0.8647530864197531,0.9830912732668029,80
90,uniform,2,0.0,0.1,replicator dynamics,1.1082718090213991e-07,0.35523206122040379,1.0,0.8711728395061729,0.98333200269810406,85
90,uniform,2,0.0,0.1,replicator dynamics,1.0574529416952737e-08,0.35204927629145305,1.0,0.8728395061728395,0.98354826649824989,90
90,uniform,2,0.0,0.1,replicator dynamics,8.872723245522189e-10,0.34906202804044589,1.0,0.8698765432098765,0.98374471533736918,95
90,uniform,2,0.0,0.1,replicator dynamics,0.67562555754637454,0.88892530855586316,0.7777777777777778,0.5591358024691359,0.51211465736673079,0
90,uniform,2,0.0,0.1,replicator dynamics,0.03949032875972186,0.70756175339174554,0.9777777777777777,0.7700617283950617,0.93762024832667079,5
90,uniform,2,0.0,0.1,replicator dynamics,0.012261381739053315,0.66554962946248075,0.9777777777777777,0.8504320987654321,0.96699351305284786,10
90,uniform,2,0.0,0.1,replicator dynamics,0.0044937567463855495,0.63751799586513125,0.9777777777777777,0.8526543209876544,0.9777077076460351,15
90,uniform,2,0.0,0.1,replicator dynamics,0.002076927291111922,0.61774216854910424,0.9777777777777777,0.8542592592592593,0.98292201525652689,20
90,uniform,2,0.0,0.1,replicator dynamics,0.0017276787177522999,0.60303840794877372,0.9861111111111112,0.8596913580246913,0.98588989181630871,25
90,uniform,2,0.0,0.1,replicator dynamics,0.0018428513115339034,0.59167084184834584,0.9694444444444444,0.9501234567901234,0.98776877494769055,30
90,uniform,2,0.0,0.1,replicator dynamics,0.0020149021234032488,0.58259896279723999,0.9694444444444444,0.9497530864197531,0.98905245777101558,35
90,uniform,2,0.0,0.1,replicator dynamics,0.0021276307324227142,0.57515466872007004,0.9694444444444444,0.9490123456790124,0.98998206234704011,40
90,uniform,2,0.0,0.1,replicator dynamics,0.0021468365967401508,0.56889205189889303,0.9694444444444444,0.9472222222222222,0.99068698227531093,45
90,uniform,2,0.0,0.1,replicator dynamics,0.0020910678393883208,0.56350631551782937,0.9694444444444444,0.946604938271605,0.99124159592871075,50
90,uniform,2,0.0,0.1,replicator dynamics,0.002005770617239271,0.55878506731499344,0.9694444444444444,0.9453703703703704,0.99169109320587256,55
90,uniform,2,0.0,0.1,replicator dynamics,0.0019407970467611993,0.55457733175120205,0.9694444444444444,0.9425925925925925,0.99206429206904145,60
90,uniform,2,0.0,0.1,replicator dynamics,0.0019414601747305648,0.55077347713633917,0.9694444444444444,0.9409876543209876,0.99238038621215263,65
90,uniform,2,0.0,0.1,replicator dynamics,0.0020535453787287757,0.54729224675204113,0.9694444444444444,0.9381481481481482,0.99265266438207844,70
90,uniform,2,0.0,0.1,replicator dynamics,0.0023393224088906939,0.54407242171303394,0.9694444444444444,0.9367901234567901,0.99289066831561501,75
90,uniform,2,0.0,0.1,replicator dynamics,0.002904691028274189,0.54106749862550219,0.9694444444444444,0.9349382716049383,0.993101553979159,80
90,uniform,2,0.0,0.1,replicator dynamics,0.0039388183282777949,0.53824245199058618,0.9694444444444444,0.9328395061728395,0.99329112941884556,85
90,uniform,2,0.0,0.1,replicator dynamics,0.0057359926500891723,0.53557224866763709,0.9694444444444444,0.9306172839506173,0.9934650426384668,90
90,uniform,2,0.0,0.1,replicator dynamics,0.0084699748260433638,0.53304214108236814,0.9694444444444444,0.9281481481481482,0.99363079773011576,95
90,uniform,2,0.0,0.1,replicator dynamics,0.70077148335574424,0.90338556175649143,0.7888888888888889,0.5681481481481482,0.49592430226406348,0
90,uniform,2,0.0,0.1,replicator dynamics,0.058111942766314421,0.70893070155086435,0.9805555555555555,0.8417283950617284,0.94774827319618082,5
90,uniform,2,0.0,0.1,replicator dynamics,0.013790472182219772,0.66339754896471814,0.9805555555555555,0.9124691358024691,0.97644632651335495,10
90,uniform,2,0.0,0.1,replicator dynamics,0.0085442678742441557,0.64151767316379937,0.9805555555555555,0.9182716049382716,0.9830316332427248,15
90,uniform,2,0.0,0.1,replicator dynamics,0.0049578156082510693,0.62644782978789837,0.9805555555555555,0.9212345679012346,0.98646329365375462,20
90,uniform,2,0.0,0.1,replicator dynamics,0.0021130273042001754,0.61457988428883792,0.9805555555555555,0.924074074074074,0.9886670183212477,25
90,uniform,2,0.0,0.1,replicator dynamics,0.00066644873462764955,0.60467425745520142,0.9805555555555555,0.9244444444444444,0.99021387338434386,30
90,uniform,2,0.0,0.1,replicator dynamics,0.00016534338689497171,0.59618262219952656,0.9805555555555555,0.9239506172839507,0.99135831537687491,35
90,uniform,2,0.0,0.1,replicator dynamics,3.4078629895534923e-05,0.5888084390265037,0.9805555555555555,0.9226543209876543,0.99223543325590491,40
90,uniform,2,0.0,0.1,replicator dynamics,6.0851594070779351e-06,0.58235620694478629,0.9805555555555555,0.9201851851851852,0.99292504962889938,45
90,uniform,2,0.0,0.1,replicator dynamics,9.7339536799312972e-07,0.57667634161622694,0.9805555555555555,0.9180864197530865,0.99347859276043604,50
90,uniform,2,0.0,0.1,replicator dynamics,1.43447098455097e-07,0.57164549694997857,0.9805555555555555,0.915,0.99393115612366034,55
90,uniform,2,0.0,0.1,replicator dynamics,1.9957047380466315e-08,0.56715950472044829,0.9805555555555555,0.9115432098765432,0.99430750505309573,60
90,uniform,2,0.0,0.1,replicator dynamics,2.6810184508837679e-09,0.56313035022728553,0.9805555555555555,0.9095679012345679,0.99462547744145524,65
90,uniform,2,0.0,0.1,replicator dynamics,3.5558159268924656e-10,0.55948421786817815,0.9805555555555555,0.9056172839506172,0.99489810651072175,70
90,uniform,2,0.0,0.1,replicator dynamics,4.7621325671222056e-11,0.55615973618318482,0.9805555555555555,0.903395061728395,0.99513502633088591,75
90,uniform,2,0.0,0.1,replicator dynamics,6.5791667526628869e-12,0.55310626204198732,0.9805555555555555,0.9005555555555556,0.99534343418695614,80
90,uniform,2,0.0,0.1,replicator dynamics,9.523715205951679e-13,0.55028224014027116,0.9805555555555555,0.897962962962963,0.99552876274855162,85
90,uniform,2,0.0,0.1,replicator dynamics,1.4502972420775205e-13,0.54765369813368892,0.9805555555555555,0.8952469135802469,0.99569515566104794,90
90,uniform,2,0.0,0.1,replicator dynamics,2.3023164226100057e-14,0.54519291584502294,0.9805555555555555,0.8931481481481481,0.99584580725501881,95
90,uniform,2,0.0,0.1,replicator dynamics,0.65044379950680786,0.88993995765469369,0.7083333333333334,0.4878395061728395,0.50411968332326307,0
90,uniform,2,0.0,0.1,replicator dynamics,0.10098404442427626,0.71631600949554697,0.9111111111111111,0.7577160493827161,0.90883496365552285,5
90,uniform,2,0.0,0.1,replicator dynamics,0.038950975100792803,0.66101791261756104,0.9166666666666666,0.7968518518518518,0.96591585134700697,10
90,uniform,2,0.0,0.1,replicator dynamics,0.025531071610552427,0.64112861702319579,0.95,0.8174691358024692,0.97973009832504676,15
90,uniform,2,0.0,0.1,replicator dynamics,0.0079071831403028352,0.62915632062131288,0.9722222222222222,0.8724074074074074,0.98488597642831133,20
90,uniform,2,0.0,0.1,replicator dynamics,0.00057675951514125749,0.61968927018851794,0.9722222222222222,0.9372222222222222,0.98771351235291349,25
90,uniform,2,0.0,0.1,replicator dynamics,4.6164258874260137e-05,0.61168878790452319,0.9722222222222222,0.9415432098765432,0.98949898737031106,30
90,uniform,2,0.0,0.1,replicator dynamics,0.00014234415066462661,0.60463681785725698,0.9722222222222222,0.9446296296296296,0.99077200092609474,35
90,uniform,2,0.0,0.1,replicator dynamics,0.00063159939659085558,0.59826060981552009,0.9722222222222222,0.9464814814814815,0.99173308308074903,40
90,uniform,2,0.0,0.1,replicator dynamics,0.0026993942414467787,0.59240534294522673,0.9722222222222222,0.9457407407407408,0.99249341437253813,45
90,uniform,2,0.0,0.1,replicator dynamics,0.0084826557853841661,0.58699600760720683,0.9722222222222222,0.942962962962963,0.99314377614848859,50
90,uniform,2,0.0,0.1,replicator dynamics,0.010032591840588058,0.5820417462618982,0.9777777777777777,0.940679012345679,0.99375750982298017,55
90,uniform,2,0.0,0.1,replicator dynamics,0.0031761461279675601,0.5775065660351808,0.9777777777777777,0.9373456790123457,0.9942513694700793,60
90,uniform,2,0.0,0.1,replicator dynamics,0.00048293733540633895,0.5732685338744552,0.9777777777777777,0.9354320987654321,0.9946273505285419,65
90,uniform,2,0.0,0.1,replicator dynamics,5.0571216319801902e-05,0.56926206306414562,0.9777777777777777,0.9322222222222222,0.99494226349323112,70
90,uniform,2,0.0,0.1,replicator dynamics,4.0469868591193718e-06,0.5654563292111453,0.9777777777777777,0.931358024691358,0.99521567349952822,75
90,uniform,2,0.0,0.1,replicator dynamics,2.5763560177419118e-07,0.56183072137212509,0.9777777777777777,0.927716049382716,0.9954560658273538,80
90,uniform,2,0.0,0.1,replicator dynamics,1.3348836309958518e-08,0.55836953509897458,0.9777777777777777,0.9254320987654321,0.99566914024022379,85
90,uniform,2,0.0,0.1,replicator dynamics,5.7172677475260895e-10,0.55506033872283889,0.9777777777777777,0.9231481481481482,0.99585923117761088,90
90,uniform,2,0.0,0.1,replicator dynamics,2.0475058478879226e-11,0.55189302084212566,0.9777777777777777,0.9204938271604939,0.99602974686087609,95
90,uniform,2,0.0,0.1,replicator dynamics,0.68761626415716681,0.90008737819663542,0.7444444444444445,0.5291975308641975,0.49030779355447501,0
90,uniform,2,0.0,0.1,replicator dynamics,0.16408113764669224,0.73173548078133788,0.8277777777777777,0.6623456790123456,0.8768169546748763,5
90,uniform,2,0.0,0.1,replicator dynamics,0.022780470672668807,0.66561972061155461,0.8388888888888889,0.6820987654320988,0.94400738777257054,10
90,uniform,2,0.0,0.1,replicator dynamics,0.023223244254418334,0.63483514501103422,0.8527777777777777,0.7004320987654321,0.95576530027231921,15
90,uniform,2,0.0,0.1,replicator dynamics,0.018116843752845248,0.61262605755272814,0.8416666666666667,0.7037654320987654,0.96221426541239807,20
90,uniform,2,0.0,0.1,replicator dynamics,0.0084554910478182223,0.59462711302903426,0.8416666666666667,0.706358024691358,0.96618326445845282,25
90,uniform,2,0.0,0.1,replicator dynamics,0.0042672398191461796,0.57944622797174461,0.8416666666666667,0.7075925925925926,0.96881116115078647,30
90,uniform,2,0.0,0.1,replicator dynamics,0.0038246486932924906,0.5663708384791335,0.85,0.744320987654321,0.97068550235561024,35
90,uniform,2,0.0,0.1,replicator dynamics,0.0050550250842402609,0.5549573465241171,0.85,0.7454320987654321,0.97209784128762933,40
90,uniform,2,0.0,0.1,replicator dynamics,0.0070072536663959555,0.5448950570908323,0.85,0.7459259259259259,0.97320207015328009,45
90,uniform,2,0.0,0.1,replicator dynamics,0.0092166447243830045,0.53594732812967083,0.85,0.7465432098765432,0.97409137653914435,50
90,uniform,2,0.0,0.1,replicator dynamics,0.010888807271036654,0.52792471902600158,0.85,0.7472839506172839,0.97482998566960088,55
90,uniform,2,0.0,0.1,replicator dynamics,0.010680949124792165,0.52067073437041445,0.8444444444444444,0.7477777777777778,0.97546400452834614,60
90,uniform,2,0.0,0.1,replicator dynamics,0.0078796932108337065,0.5140522485719029,0.8444444444444444,0.7479012345679013,0.97601963212146292,65
90,uniform,2,0.0,0.1,replicator dynamics,0.0041035964682429567,0.50795526223219656,0.8444444444444444,0.7479012345679013,0.97650311293639869,70
90,uniform,2,0.0,0.1,replicator dynamics,0.001524812780666699,0.50228611916453425,0.8444444444444444,0.7479012345679013,0.97691898333005622,75
90,uniform,2,0.0,0.1,replicator dynamics,0.00042315518508483123,0.49697143066644622,0.8444444444444444,0.7474691358024691,0.97728000984588814,80
90,uniform,2,0.0,0.1,replicator dynamics,9.1015712923643211e-05,0.49195424932686238,0.8444444444444444,0.7474074074074074,0.97759924967043277,85
90,uniform,2,0.0,0.1,replicator dynamics,1.5543647071017465e-05,0.48718991136180989,0.8444444444444444,0.7472839506172839,0.97788566901675977,90
90,uniform,2,0.0,0.1,replicator dynamics,2.1786408213687435e-06,0.48264300310159397,0.8444444444444444,0.7462345679012345,0.97814514937822339,95
90,uniform,2,0.0,0.1,replicator dynamics,0.68177505467349075,0.90910687438481708,0.7527777777777778,0.5602469135802469,0.48759136827317007,0
90,uniform,2,0.0,0.1,replicator dynamics,0.22228571029763097,0.6998864837974671,0.9444444444444444,0.8485802469135802,0.91657593573928386,5
90,uniform,2,0.0,0.1,replicator dynamics,0.04962883553676127,0.6327889879190719,0.9777777777777777,0.9462345679012346,0.98292661789663782,10
90,uniform,2,0.0,0.1,replicator dynamics,0.0144520338080795,0.61623143459951979,0.9888888888888889,0.9552469135802469,0.98783678836940036,15
90,uniform,2,0.0,0.1,replicator dynamics,0.0069730529231151897,0.60535955257779728,0.9944444444444445,0.9604320987654321,0.99006765003032204,20
90,uniform,2,0.0,0.1,replicator dynamics,0.00078606544461715371,0.59680454352997581,0.9944444444444445,0.9615432098765432,0.99149874239966429,25
90,uniform,2,0.0,0.1,replicator dynamics,0.00021319678840321082,0.58951994658305351,0.9944444444444445,0.9614197530864198,0.99251851988495143,30
90,uniform,2,0.0,0.1,replicator dynamics,0.00026115016009134782,0.5830921816467205,0.9944444444444445,0.9601234567901235,0.9932970214735648,35
90,uniform,2,0.0,0.1,replicator dynamics,0.00044562030219729722,0.57732992438608455,0.9944444444444445,0.9577777777777777,0.99391065647730159,40
90,uniform,2,0.0,0.1,replicator dynamics,0.00091911022184342861,0.57212183069253364,0.9944444444444445,0.955925925925926,0.99440462624467918,45
90,uniform,2,0.0,0.1,replicator dynamics,0.0021599036454411549,0.56738929727684051,0.9944444444444445,0.9525925925925925,0.9948094393557193,50
90,uniform,2,0.0,0.1,replicator dynamics,0.0052332018830653854,0.56306922372408474,0.9944444444444445,0.9497530864197531,0.99514888958654402,55
90,uniform,2,0.0,0.1,replicator dynamics,0.010149383840975605,0.55910655169955492,0.9944444444444445,0.947037037037037,0.99544752731231956,60
90,uniform,2,0.0,0.1,replicator dynamics,0.0094428236104181652,0.5554523005501022,1.0,0.9446913580246914,0.99572273072532558,65
90,uniform,2,0.0,0.1,replicator dynamics,0.0033396575990958478,0.55206938581845488,1.0,0.9424691358024692,0.99595739837113395,70
90,uniform,2,0.0,0.1,replicator dynamics,0.00063010939921737,0.54892784439299791,0.9888888888888889,0.9462962962962963,0.99615110102943627,75
90,uniform,2,0.0,0.1,replicator dynamics,8.1700447836508946e-05,0.54599803021426674,0.9888888888888889,0.9448765432098766,0.99631785448840926,80
90,uniform,2,0.0,0.1,replicator dynamics,7.9626681694501879e-06,0.54325294390800527,0.9888888888888889,0.942716049382716,0.99646477132376166,85
90,uniform,2,0.0,0.1,replicator dynamics,6.0606764396044468e-07,0.54066909945141606,0.9888888888888889,0.9404320987654321,0.99659563811158258,90
90,uniform,2,0.0,0.1,replicator dynamics,3.6885792620550211e-08,0.53822620368941765,0.9888888888888889,0.9392592592592592,0.99671315553937434,95
90,uniform,2,0.2,0.1,replicator dynamics,0.99518436762214035,0.99370118246605077,0.8777777777777778,0.8739506172839506,0.48458955254690811,0
90,uniform,2,0.2,0.1,replicator dynamics,0.42417740549208111,0.91289311270002826,1.0,0.9960493827160494,0.75745536735093655,5
90,uniform,2,0.2,0.1,replicator dynamics,0.37915542849717848,0.9046118363024962,1.0,0.9962962962962963,0.78183797924436582,10
90,uniform,2,0.2,0.1,replicator dynamics,0.37883518687817974,0.90442612538877243,1.0,0.9966666666666667,0.78226135842543676,15
90,uniform,2,0.2,0.1,replicator dynamics,0.37882531651156603,0.90442011006828793,1.0,0.9966666666666667,0.78227499795381383,20
90,uniform,2,0.2,0.1,replicator dynamics,0.37882499204422021,0.90441991206106975,1.0,0.9966666666666667,0.78227544718540876,25
90,uniform,2,0.2,0.1,replicator dynamics,0.3788249813450385,0.90441990553522056,1.0,0.9966666666666667,0.78227546202393472,30
90,uniform,2,0.2,0.1,replicator dynamics,0.37882498099105338,0.90441990531967642,1.0,0.9966666666666667,0.78227546251731772,35
90,uniform,2,0.2,0.1,replicator dynamics,0.37882498097922662,0.90441990531251026,1.0,0.9966666666666667,0.78227546253404612,40
90,uniform,2,0.2,0.1,replicator dynamics,0.37882498097882011,0.90441990531226923,1.0,0.9966666666666667,0.78227546253464242,45
90,uniform,2,0.2,0.1,replicator dynamics,0.3788249809788049,0.90441990531226002,1.0,0.9966666666666667,0.78227546253466596,50
90,uniform,2,0.2,0.1,replicator dynamics,0.37882498097880413,0.90441990531225924,1.0,0.9966666666666667,0.78227546253466185,55
90,uniform,2,0.2,0.1,replicator dynamics,0.37882498097880407,0.90441990531225935,1.0,0.9966666666666667,0.78227546253466596,60
90,uniform,2,0.2,0.1,replicator dynamics,0.37882498097880446,0.90441990531225924,1.0,0.9966666666666667,0.7822754625346704,65
90,uniform,2,0.2,0.1,replicator dynamics,0.37882498097880407,0.90441990531225902,1.0,0.9966666666666667,0.78227546253466818,70
90,uniform,2,0.2,0.1,replicator dynamics,0.37882498097880435,0.90441990531225958,1.0,0.9966666666666667,0.78227546253467051,75
90,uniform,2,0.2,0.1,replicator dynamics,0.37882498097880418,0.90441990531225935,1.0,0.9966666666666667,0.78227546253466829,80
90,uniform,2,0.2,0.1,replicator dynamics,0.37882498097880413,0.90441990531225924,1.0,0.9966666666666667,0.78227546253467017,85
90,uniform,2,0.2,0.1,replicator dynamics,0.37882498097880407,0.90441990531225935,1.0,0.9966666666666667,0.78227546253466662,90
90,uniform,2,0.2,0.1,replicator dynamics,0.37882498097880424,0.90441990531225902,1.0,0.9966666666666667,0.7822754625346674,95
90,uniform,2,0.2,0.1,replicator dynamics,0.99714649238956143,0.99132250353542961,0.7611111111111111,0.9677777777777777,0.48455652127652499,0
90,uniform,2,0.2,0.1,replicator dynamics,0.9893203993215538,0.98399818859071753,0.7888888888888889,0.9904320987654321,0.49081286630795923,5
90,uniform,2,0.2,0.1,replicator dynamics,0.62871456360089018,0.93454027536708162,1.0,0.9903703703703703,0.67480613911005716,10
90,uniform,2,0.2,0.1,replicator dynamics,0.37995819644891582,0.90502577735416989,0.9944444444444445,0.9954320987654321,0.78080361916217489,15
90,uniform,2,0.2,0.1,replicator dynamics,0.37885999825731431,0.90444034984303545,1.0,0.9964197530864197,0.78222139654137679,20
90,uniform,2,0.2,0.1,replicator dynamics,0.37882640095056397,0.90442068650317131,1.0,0.9964197530864197,0.78227292554279071,25
90,uniform,2,0.2,0.1,replicator dynamics,0.37882505470780858,0.90441994182066132,1.0,0.9966666666666667,0.78227530363902453,30
90,uniform,2,0.2,0.1,replicator dynamics,0.37882498608687337,0.90441990758610202,1.0,0.9966666666666667,0.78227544981560426,35
90,uniform,2,0.2,0.1,replicator dynamics,0.37882498141329096,0.90441990549360707,1.0,0.9966666666666667,0.78227546137204607,40
90,uniform,2,0.2,0.1,replicator dynamics,0.37882498101956602,0.90441990532880889,1.0,0.9966666666666667,0.78227546242249091,45
90,uniform,2,0.2,0.1,replicator dynamics,0.37882498098277428,0.90441990531385463,1.0,0.9966666666666667,0.78227546252363389,50
90,uniform,2,0.2,0.1,replicator dynamics,0.3788249809791962,0.90441990531241689,1.0,0.9966666666666667,0.78227546253357572,55
90,uniform,2,0.2,0.1,replicator dynamics,0.37882498097884321,0.90441990531227456,1.0,0.9966666666666667,0.78227546253456159,60
90,uniform,2,0.2,0.1,replicator dynamics,0.37882498097880829,0.90441990531226024,1.0,0.9966666666666667,0.78227546253465907,65
90,uniform,2,0.2,0.1,replicator dynamics,0.37882498097880452,0.90441990531225958,1.0,0.9966666666666667,0.78227546253466951,70
90,uniform,2,0.2,0.1,replicator dynamics,0.37882498097880435,0.90441990531225924,1.0,0.9966666666666667,0.78227546253466818,75
90,uniform,2,0.2,0.1,replicator dynamics,0.37882498097880424,0.90441990531226035,1.0,0.9966666666666667,0.78227546253466629,80
90,uniform,2,0.2,0.1,replicator dynamics,0.37882498097880413,0.9044199053122588,1.0,0.9966666666666667,0.78227546253466695,85
90,uniform,2,0.2,0.1,replicator dynamics,0.37882498097880379,0.90441990531225958,1.0,0.9966666666666667,0.78227546253466773,90
90,uniform,2,0.2,0.1,replicator dynamics,0.3788249809788044,0.90441990531225847,1.0,0.9966666666666667,0.7822754625346664,95
90,uniform,2,0.2,0.1,replicator dynamics,0.98913591512674603,0.99356714463509543,0.875,0.8874074074074074,0.48885260935841685,0
90,uniform,2,0.2,0.1,replicator dynamics,0.46682935207252541,0.91711759757559841,0.9888888888888889,0.9964814814814815,0.73743870481864104,5
90,uniform,2,0.2,0.1,replicator dynamics,0.37953515267126381,0.90477832875191289,0.9944444444444445,0.9962962962962963,0.78098364226740014,10
90,uniform,2,0.2,0.1,replicator dynamics,0.37886380195923669,0.90443830284772042,0.9944444444444445,0.9961728395061729,0.78218658124624285,15
90,uniform,2,0.2,0.1,replicator dynamics,0.37882791863259641,0.90442117533386035,1.0,0.9964197530864197,0.78226789682924558,20
90,uniform,2,0.2,0.1,replicator dynamics,0.37882524268770756,0.90442001310035669,1.0,0.9965432098765432,0.78227475257978385,25
90,uniform,2,0.2,0.1,replicator dynamics,0.37882500598643254,0.90441991541508804,1.0,0.9966666666666667,0.78227539337621155,30
90,uniform,2,0.2,0.1,replicator dynamics,0.37882498343053234,0.90441990629599178,1.0,0.9966666666666667,0.78227545570929602,35
90,uniform,2,0.2,0.1,replicator dynamics,0.3788249812212961,0.90441990540933137,1.0,0.9966666666666667,0.78227546185808661,40
90,uniform,2,0.2,0.1,replicator dynamics,0.37882498100285905,0.90441990532188132,1.0,0.9966666666666667,0.78227546246749946,45
90,uniform,2,0.2,0.1,replicator dynamics,0.37882498098119283,0.90441990531321392,1.0,0.9966666666666667,0.78227546252799618,50
90,uniform,2,0.2,0.1,replicator dynamics,0.37882498097904138,0.90441990531235394,1.0,0.9966666666666667,0.78227546253400215,55
90,uniform,2,0.2,0.1,replicator dynamics,0.37882498097882789,0.90441990531226824,1.0,0.9966666666666667,0.7822754625345989,60
90,uniform,2,0.2,0.1,replicator dynamics,0.37882498097880635,0.90441990531226035,1.0,0.9966666666666667,0.78227546253466429,65
90,uniform,2,0.2,0.1,replicator dynamics,0.37882498097880457,0.90441990531225924,1.0,0.9966666666666667,0.78227546253466862,70
90,uniform,2,0.2,0.1,replicator dynamics,0.37882498097880407,0.90441990531225902,1.0,0.9966666666666667,0.78227546253466929,75
90,uniform,2,0.2,0.1,replicator dynamics,0.37882498097880435,0.90441990531225935,1.0,0.9966666666666667,0.78227546253466484,80
90,uniform,2,0.2,0.1,replicator dynamics,0.37882498097880413,0.90441990531225902,1.0,0.9966666666666667,0.78227546253466596,85
