Number of states,Prior distribution type,Number of messages,Impairment,Tolerance,Dynamics,Speaker entropy,Hearer entropy,Speaker convexity,Hearer convexity,Speaker Voronoiness,Hearer Voronoiness,Speaker informativity,Hearer informativity,Expected utility,Iterations,Speaker Convex Cat, Hearer Convex Cat, Speaker strategy file,Hearer strategy file
50,uniform,2,0.1,0.3,replicator dynamics,0.25802934160105384,0.83689105874126313,0.040740728207772144,1.0000000000000004,1.0,0.9972,0.51429488083626929,0.59227131442095504,0.86859854600228203,51,1,1,results/strategies/20140918-165411-035172-speaker.csv,results/strategies/20140918-165411-035172-hearer.csv
50,uniform,2,0.1,0.3,replicator dynamics,0.25802917318264285,0.83689083409845633,0.040740837018180147,1.0000000000000018,1.0,0.9972,0.51429499825766767,0.5922719949586821,0.86859866471149438,72,1,1,results/strategies/20140918-165417-257633-speaker.csv,results/strategies/20140918-165417-257633-hearer.csv
50,uniform,2,0.1,0.3,replicator dynamics,0.25802933744783318,0.83689105245761608,0.040740730896045851,0.99999999999999922,1.0,0.9972,0.51429488476056018,0.59227133254971287,0.86859854806487846,65,1,1,results/strategies/20140918-165422-927610-speaker.csv,results/strategies/20140918-165422-927610-hearer.csv
50,uniform,2,0.1,0.3,replicator dynamics,0.25802917757371435,0.83689084048449602,0.0407408341776671,1.0000000000000011,1.0,0.9972,0.5142949944645312,0.59227197625732253,0.8685986622321209,64,1,1,results/strategies/20140918-165428-517700-speaker.csv,results/strategies/20140918-165428-517700-hearer.csv
50,uniform,2,0.1,0.3,replicator dynamics,0.25805813322881543,0.83692934896825477,0.040722131673600601,0.99999999999999956,1.0,0.9972,0.51427492463775115,0.59215513665168307,0.86857813739906198,33,1,1,results/strategies/20140918-165431-646778-speaker.csv,results/strategies/20140918-165431-646778-hearer.csv
50,uniform,2,0.1,0.3,replicator dynamics,0.25802917131105058,0.83689083155777988,0.040740838227663133,1.0000000000000009,1.0,0.9972,0.51429499962376446,0.59227200260150181,0.86859866597916324,74,1,1,results/strategies/20140918-165438-222395-speaker.csv,results/strategies/20140918-165438-222395-hearer.csv
50,uniform,2,0.1,0.3,replicator dynamics,0.25802916816101057,0.8368908282821752,0.040740840256584768,0.99999999999999978,1.0,0.9972,0.51429500053921307,0.59227201365295845,0.86859866927707863,71,1,1,results/strategies/20140918-165444-388393-speaker.csv,results/strategies/20140918-165444-388393-hearer.csv
50,uniform,2,0.1,0.3,replicator dynamics,0.25803014098814564,0.83689212217243969,0.0407402117688982,1.0000000000000002,1.0,0.9972,0.51429432736478875,0.59226808935076058,0.86859797930477567,48,1,1,results/strategies/20140918-165448-707806-speaker.csv,results/strategies/20140918-165448-707806-hearer.csv
50,uniform,2,0.1,0.3,replicator dynamics,0.25802922178302157,0.83689089847702292,0.040740805621814126,0.99999999999999989,1.0,0.9972,0.51429496499114191,0.59227179938510932,0.86859862993617476,60,1,1,results/strategies/20140918-165453-977421-speaker.csv,results/strategies/20140918-165453-977421-hearer.csv
50,uniform,2,0.1,0.3,replicator dynamics,0.25802917182346269,0.83689083304930811,0.040740837891168086,0.99999999999999933,1.0,0.9972,0.51429499814895296,0.59227199906757888,0.8685986665583062,71,1,1,results/strategies/20140918-165500-115182-speaker.csv,results/strategies/20140918-165500-115182-hearer.csv
50,uniform,2,0.1,0.3,replicator dynamics,0.25802918090729621,0.83689084453705354,0.040740832026582199,1.0000000000000016,1.0,0.9972,0.51429499268515311,0.59227196350050737,0.86859865942408032,68,1,1,results/strategies/20140918-165506-069298-speaker.csv,results/strategies/20140918-165506-069298-hearer.csv
50,uniform,2,0.1,0.3,replicator dynamics,0.25802917012600296,0.83689082947316451,0.040740838996682641,0.99999999999999956,1.0,0.9972,0.51429500114695448,0.59227200830264914,0.86859866622799764,74,1,1,results/strategies/20140918-165512-480724-speaker.csv,results/strategies/20140918-165512-480724-hearer.csv
50,uniform,2,0.1,0.3,replicator dynamics,0.25802916967806427,0.83689082954129834,0.04074083928160295,0.99999999999999944,1.0,0.9972,0.51429500053869504,0.59227200890722753,0.86859866731828617,77,1,1,results/strategies/20140918-165519-068982-speaker.csv,results/strategies/20140918-165519-068982-hearer.csv
50,uniform,2,0.1,0.3,replicator dynamics,0.25802916964956096,0.8368908294687496,0.04074083930025079,0.99999999999999967,1.0,0.9972,0.51429500060632227,0.5922720090849356,0.86859866729819646,76,1,1,results/strategies/20140918-165525-592113-speaker.csv,results/strategies/20140918-165525-592113-hearer.csv
50,uniform,2,0.1,0.3,replicator dynamics,0.25814338769521489,0.83704254703363246,0.040667123415965789,0.99999999999999922,1.0,0.9972,0.51421582144248656,0.59181151647301822,0.86851696636171039,25,1,1,results/strategies/20140918-165528-090198-speaker.csv,results/strategies/20140918-165528-090198-hearer.csv
50,uniform,2,0.1,0.3,replicator dynamics,0.25802917160825128,0.83689083277441167,0.040740838030128561,0.99999999999999989,1.0,0.9972,0.51429499828217828,0.59227199991517065,0.86859866672414876,74,1,1,results/strategies/20140918-165534-464919-speaker.csv,results/strategies/20140918-165534-464919-hearer.csv
50,uniform,2,0.1,0.3,replicator dynamics,0.25802917023656069,0.83689082975664586,0.040740838924338621,0.99999999999999922,1.0,0.9972,0.51429500088176172,0.59227200760958898,0.86859866630835103,75,1,1,results/strategies/20140918-165540-924735-speaker.csv,results/strategies/20140918-165540-924735-hearer.csv
50,uniform,2,0.1,0.3,replicator dynamics,0.25802916794871406,0.83689082779429347,0.040740840395121818,1.0000000000000002,1.0,0.9972,0.51429500097034886,0.59227201488153214,0.86859866918849238,79,1,1,results/strategies/20140918-165547-701176-speaker.csv,results/strategies/20140918-165547-701176-hearer.csv
50,uniform,2,0.1,0.3,replicator dynamics,0.2580304445072204,0.83689252556698901,0.040740015686518249,0.99999999999999745,1.0,0.9972,0.51429411772467648,0.59226686548993557,0.86859776370697295,49,1,1,results/strategies/20140918-165552-109767-speaker.csv,results/strategies/20140918-165552-109767-hearer.csv
50,uniform,2,0.1,0.3,replicator dynamics,0.25802916682468074,0.83689082639104462,0.040740841120682929,1.0000000000000016,1.0,0.9972,0.51429500162120556,0.5922720192495593,0.86859867009251268,82,1,1,results/strategies/20140918-165559-101550-speaker.csv,results/strategies/20140918-165559-101550-hearer.csv
50,uniform,2,0.1,0.3,replicator dynamics,0.25802921088893505,0.83689088503908071,0.040740812652825004,1.0,1.0,0.9972,0.51429497107482125,0.59227184142600331,0.86859863888672284,60,1,1,results/strategies/20140918-165604-364016-speaker.csv,results/strategies/20140918-165604-364016-hearer.csv
50,uniform,2,0.2,0.05,replicator dynamics,0.41598947504289119,0.87014238182807124,0.0029043811274967889,1.0000000000000002,1.0,996,0.40480524943379648,0.49351844788736354,0.83559219177801625,29,1,1,results/strategies/20140918-165607-183190-speaker.csv,results/strategies/20140918-165607-183190-hearer.csv
50,uniform,2,0.2,0.05,replicator dynamics,0.41598947495423694,0.87014238175200176,0.0029043811319773142,1.0000000000000002,1.0,996,0.40480524946784036,0.49351844811287349,0.83559219193549983,32,1,1,results/strategies/20140918-165610-250521-speaker.csv,results/strategies/20140918-165610-250521-hearer.csv
50,uniform,2,0.2,0.05,replicator dynamics,0.41598947418674248,0.87014238104869912,0.0029043811681664501,1.0000000000000002,1.0,996,0.40480525007810553,0.49351845043746412,0.83559219290472597,37,1,1,results/strategies/20140918-165613-715884-speaker.csv,results/strategies/20140918-165613-715884-hearer.csv
50,uniform,2,0.2,0.05,replicator dynamics,0.41598947446225382,0.87014238127422538,0.0029043811536104466,1.0000000000000013,1.0,996,0.40480525004899542,0.49351844982712595,0.83559219231951976,34,1,1,results/strategies/20140918-165616-929793-speaker.csv,results/strategies/20140918-165616-929793-hearer.csv
50,uniform,2,0.2,0.05,replicator dynamics,0.41598947489154642,0.87014238168961466,0.0029043811346464079,0.99999999999999967,1.0,996,0.40480524955251374,0.49351844834384262,0.8355921919711693,29,1,1,results/strategies/20140918-165619-750463-speaker.csv,results/strategies/20140918-165619-750463-hearer.csv
50,uniform,2,0.2,0.05,replicator dynamics,0.41598947443930107,0.87014238125962751,0.002904381155066488,1.0000000000000011,1.0,996,0.40480525002187734,0.49351844984311533,0.83559219240517535,34,1,1,results/strategies/20140918-165622-953325-speaker.csv,results/strategies/20140918-165622-953325-hearer.csv
50,uniform,2,0.2,0.05,replicator dynamics,0.41598947428995703,0.87014238113102682,0.0029043811625877511,1.000000000000002,1.0,996,0.40480525008244439,0.49351845022679991,0.83559219266644991,40,1,1,results/strategies/20140918-165626-724895-speaker.csv,results/strategies/20140918-165626-724895-hearer.csv
50,uniform,2,0.2,0.05,replicator dynamics,0.41598947425906696,0.87014238111502484,0.0029043811647590841,1.0000000000000007,1.0,996,0.40480525002024559,0.49351845021799134,0.83559219281383112,31,1,1,results/strategies/20140918-165629-718221-speaker.csv,results/strategies/20140918-165629-718221-hearer.csv
50,uniform,2,0.2,0.05,replicator dynamics,0.41598948409864561,0.87014239000319316,0.0029043806933397183,1.0000000000000016,1.0,996,0.4048052431019748,0.49351842148433278,0.83559217925686768,27,1,1,results/strategies/20140918-165632-371448-speaker.csv,results/strategies/20140918-165632-371448-hearer.csv
50,uniform,2,0.2,0.05,replicator dynamics,0.41598947469598568,0.87014238149674894,0.0029043811430739196,1.0000000000000004,1.0,996,0.40480524980434063,0.4935184490498139,0.83559219209780777,32,1,1,results/strategies/20140918-165635-429472-speaker.csv,results/strategies/20140918-165635-429472-hearer.csv
50,uniform,2,0.2,0.05,replicator dynamics,0.41598947421686971,0.87014238107433362,0.0029043811666312749,1.0000000000000004,1.0,996,0.40480525006806189,0.49351845036262854,0.83559219284930319,36,1,1,results/strategies/20140918-165638-805865-speaker.csv,results/strategies/20140918-165638-805865-hearer.csv
50,uniform,2,0.2,0.05,replicator dynamics,0.41598947411519233,0.87014238099235586,0.0029043811720759309,0.99999999999999967,1.0,996,0.40480525006997292,0.49351845057745208,0.83559219307630406,35,1,1,results/strategies/20140918-165642-115685-speaker.csv,results/strategies/20140918-165642-115685-hearer.csv
50,uniform,2,0.2,0.05,replicator dynamics,0.41598947473504982,0.87014238154373491,0.0029043811418819291,1.0000000000000007,1.0,996,0.40480524969438703,0.49351844883841234,0.83559219214702085,31,1,1,results/strategies/20140918-165645-094748-speaker.csv,results/strategies/20140918-165645-094748-hearer.csv
50,uniform,2,0.2,0.05,replicator dynamics,0.41598952920772742,0.87014243063689378,0.0029043785256837838,1.0000000000000002,1.0,996,0.40480521216941889,0.49351829068893083,0.83559211612971562,21,1,1,results/strategies/20140918-165647-294959-speaker.csv,results/strategies/20140918-165647-294959-hearer.csv
50,uniform,2,0.2,0.05,replicator dynamics,0.41598947490382626,0.87014238171025216,0.0029043811346125326,1.0000000000000002,1.0,996,0.40480524947657981,0.49351844822857471,0.83559219203831303,31,1,1,results/strategies/20140918-165650-281794-speaker.csv,results/strategies/20140918-165650-281794-hearer.csv
50,uniform,2,0.2,0.05,replicator dynamics,0.41598947622380145,0.87014238285661039,0.0029043810687004691,0.99999999999999967,1.0,996,0.40480524887274283,0.49351844475654238,0.83559218981463612,28,1,1,results/strategies/20140918-165653-032958-speaker.csv,results/strategies/20140918-165653-032958-hearer.csv
50,uniform,2,0.2,0.05,replicator dynamics,0.41598947458012181,0.87014238141151545,0.0029043811497535539,1.0000000000000009,1.0,996,0.40480524974882542,0.49351844922653954,0.83559219242854732,30,1,1,results/strategies/20140918-165655-924451-speaker.csv,results/strategies/20140918-165655-924451-hearer.csv
50,uniform,2,0.2,0.05,replicator dynamics,0.4159894740818722,0.87014238096667051,0.0029043811739286733,1.0000000000000002,1.0,996,0.40480525006228352,0.49351845063804023,0.83559219316108069,33,1,1,results/strategies/20140918-165659-062025-speaker.csv,results/strategies/20140918-165659-062025-hearer.csv
50,uniform,2,0.2,0.05,replicator dynamics,0.41598947402892011,0.87014238092280383,0.0029043811766959935,0.99999999999999967,1.0,996,0.40480525007155443,0.49351845075968137,0.83559219326896317,33,1,1,results/strategies/20140918-165702-184979-speaker.csv,results/strategies/20140918-165702-184979-hearer.csv
50,uniform,2,0.2,0.05,replicator dynamics,0.41598947408748677,0.87014238097247754,0.0029043811737023925,1.0,1.0,996,0.40480525005315016,0.49351845061552502,0.83559219315982258,33,1,1,results/strategies/20140918-165705-318833-speaker.csv,results/strategies/20140918-165705-318833-hearer.csv
50,uniform,2,0.2,0.05,replicator dynamics,0.41598947402482095,0.87014238091856355,0.0029043811768611613,0.99999999999999889,1.0,996,0.40480525007822699,0.49351845077612427,0.83559219326987411,36,1,1,results/strategies/20140918-165708-681461-speaker.csv,results/strategies/20140918-165708-681461-hearer.csv
50,uniform,2,0.2,0.05,replicator dynamics,0.41598947435559752,0.87014238119008969,0.002904381159429534,1.0000000000000018,1.0,996,0.40480525003791301,0.49351845003702832,0.83559219257398532,33,1,1,results/strategies/20140918-165711-838798-speaker.csv,results/strategies/20140918-165711-838798-hearer.csv
50,uniform,2,0.2,0.05,replicator dynamics,0.41598947407001075,0.87014238095397667,0.0029043811743819856,1.0000000000000007,1.0,996,0.40480525008457868,0.49351845068914346,0.83559219315999189,41,1,1,results/strategies/20140918-165715-602554-speaker.csv,results/strategies/20140918-165715-602554-hearer.csv
50,uniform,2,0.2,0.05,replicator dynamics,0.41598947404259146,0.8701423809340022,0.002904381175974133,1.0000000000000007,1.0,996,0.40480525007005735,0.49351845072933342,0.83559219323999001,33,1,1,results/strategies/20140918-165718-750135-speaker.csv,results/strategies/20140918-165718-750135-hearer.csv
50,uniform,2,0.2,0.05,replicator dynamics,0.41598947464845126,0.87014238146162404,0.0029043811458051858,0.99999999999999956,1.0,996,0.40480524978267313,0.49351844912362536,0.83559219223211256,30,1,1,results/strategies/20140918-165721-663215-speaker.csv,results/strategies/20140918-165721-663215-hearer.csv
50,uniform,2,0.2,0.05,replicator dynamics,0.41598947529184399,0.87014238204167649,0.0029043811149143087,0.99999999999999956,1.0,996,0.40480524933826145,0.49351844725417532,0.83559219133570073,31,1,1,results/strategies/20140918-165724-653256-speaker.csv,results/strategies/20140918-165724-653256-hearer.csv
50,uniform,2,0.2,0.05,replicator dynamics,0.41598947444137374,0.87014238126302601,0.0029043811550558572,0.99999999999999922,1.0,996,0.40480525000965795,0.49351844982436444,0.8355921924157641,34,1,1,results/strategies/20140918-165727-868938-speaker.csv,results/strategies/20140918-165727-868938-hearer.csv
50,uniform,2,0.2,0.05,replicator dynamics,0.4159894743784921,0.87014238120228726,0.0029043811578398308,1.0,1.0,996,0.40480525008163232,0.49351845004074824,0.83559219246772476,48,1,1,results/strategies/20140918-165732-197493-speaker.csv,results/strategies/20140918-165732-197493-hearer.csv
50,uniform,2,0.2,0.05,replicator dynamics,0.41598947425843058,0.87014238111031039,0.0029043811645491227,0.99999999999999833,1.0,996,0.40480525004987794,0.49351845025428548,0.83559219277825292,36,1,1,results/strategies/20140918-165735-556851-speaker.csv,results/strategies/20140918-165735-556851-hearer.csv
50,uniform,2,0.2,0.05,replicator dynamics,0.41598947458323293,0.87014238138842215,0.0029043811480997622,0.999999999999999,1.0,996,0.40480524992928169,0.49351844943295498,0.83559219219611802,32,1,1,results/strategies/20140918-165738-623677-speaker.csv,results/strategies/20140918-165738-623677-hearer.csv
50,uniform,2,0.2,0.05,replicator dynamics,0.41598947465470137,0.87014238144626188,0.0029043811442854093,1.0000000000000033,1.0,996,0.40480524992640182,0.49351844928014377,0.83559219203847956,32,1,1,results/strategies/20140918-165741-684208-speaker.csv,results/strategies/20140918-165741-684208-hearer.csv
50,uniform,2,0.2,0.05,replicator dynamics,0.41598947442424861,0.87014238127000099,0.0029043811571801263,1.0,1.0,996,0.40480524986344513,0.49351844968765124,0.83559219263703344,31,1,1,results/strategies/20140918-165744-659039-speaker.csv,results/strategies/20140918-165744-659039-hearer.csv
50,uniform,2,0.2,0.05,replicator dynamics,0.41598947399600411,0.87014238089385931,0.0029043811783188195,1.000000000000002,1.0,996,0.40480525008913731,0.49351845084924234,0.83559219332126133,43,1,1,results/strategies/20140918-165748-599106-speaker.csv,results/strategies/20140918-165748-599106-hearer.csv
50,uniform,2,0.2,0.05,replicator dynamics,0.41598947434274036,0.87014238118415976,0.0029043811603756569,1.0000000000000009,1.0,996,0.40480525000688145,0.49351845002729355,0.83559219264175266,32,1,1,results/strategies/20140918-165751-656172-speaker.csv,results/strategies/20140918-165751-656172-hearer.csv
50,uniform,2,0.2,0.05,replicator dynamics,0.4159894742673228,0.87014238111970654,0.0029043811642022925,1.0000000000000016,1.0,996,0.40480525003401269,0.49351845021697571,0.83559219277800867,31,1,1,results/strategies/20140918-165754-642192-speaker.csv,results/strategies/20140918-165754-642192-hearer.csv
50,uniform,2,0.2,0.05,replicator dynamics,0.41598947403310349,0.87014238092405394,0.0029043811763486307,1.0000000000000002,1.0,996,0.40480525008644674,0.49351845076850676,0.83559219324092249,40,1,1,results/strategies/20140918-165758-336828-speaker.csv,results/strategies/20140918-165758-336828-hearer.csv
50,uniform,2,0.2,0.05,replicator dynamics,0.41598947412092457,0.87014238099496877,0.0029043811716523166,1.0000000000000018,1.0,996,0.40480525008402518,0.49351845058204852,0.83559219304581978,37,1,1,results/strategies/20140918-165801-852220-speaker.csv,results/strategies/20140918-165801-852220-hearer.csv
50,uniform,2,0.2,0.05,replicator dynamics,0.41598947447579604,0.87014238128104315,0.0029043811526470098,0.99999999999999911,1.0,996,0.4048052500776616,0.49351844983263715,0.8355921922531615,40,1,1,results/strategies/20140918-165805-659801-speaker.csv,results/strategies/20140918-165805-659801-hearer.csv
50,uniform,2,0.2,0.05,replicator dynamics,0.41598947429327887,0.87014238115645703,0.0029043811637315775,1.0000000000000009,1.0,996,0.40480524992195505,0.49351845003049483,0.83559219285942166,31,1,1,results/strategies/20140918-165808-699417-speaker.csv,results/strategies/20140918-165808-699417-hearer.csv
50,uniform,2,0.2,0.05,replicator dynamics,0.41599193748171981,0.87014460213949696,0.0029042629497127203,1.0000000000000009,1.0,996,0.40480354279654041,0.49351128775781267,0.83558876880934729,18,1,1,results/strategies/20140918-165810-702443-speaker.csv,results/strategies/20140918-165810-702443-hearer.csv
50,uniform,2,0.2,0.05,replicator dynamics,0.41598947422176002,0.87014238107820685,0.0029043811663653643,1.0000000000000031,1.0,996,0.40480525006846058,0.49351845035287489,0.83559219283777275,33,1,1,results/strategies/20140918-165813-860408-speaker.csv,results/strategies/20140918-165813-860408-hearer.csv
50,uniform,2,0.2,0.05,replicator dynamics,0.41598947442647505,0.8701423812580128,0.0029043811562602076,1.0000000000000004,1.0,996,0.40480524996059142,0.49351844979761816,0.8355921925106643,32,1,1,results/strategies/20140918-165816-927794-speaker.csv,results/strategies/20140918-165816-927794-hearer.csv
50,uniform,2,0.2,0.05,replicator dynamics,0.41598947410417203,0.8701423809870068,0.0029043811728714911,0.99999999999999623,1.0,996,0.40480525004524309,0.49351845057131288,0.83559219313205668,33,1,1,results/strategies/20140918-165820-195595-speaker.csv,results/strategies/20140918-165820-195595-hearer.csv
50,uniform,2,0.2,0.05,replicator dynamics,0.41598947417197207,0.87014238104031993,0.002904381169162419,1.0000000000000004,1.0,996,0.40480525005349521,0.49351845043930542,0.83559219296879006,34,1,1,results/strategies/20140918-165823-567781-speaker.csv,results/strategies/20140918-165823-567781-hearer.csv
50,uniform,2,0.2,0.05,replicator dynamics,0.41598947422718996,0.87014238108377118,0.0029043811661434785,1.0000000000000011,1.0,996,0.40480525005999524,0.49351845033153469,0.83559219283609487,34,1,1,results/strategies/20140918-165826-910614-speaker.csv,results/strategies/20140918-165826-910614-hearer.csv
50,uniform,2,0.2,0.05,replicator dynamics,0.41598950724235068,0.87014241085548372,0.0029043795814027149,1.0000000000000007,1.0,996,0.40480522720701395,0.49351835434540575,0.83559214689799266,25,1,1,results/strategies/20140918-165829-448677-speaker.csv,results/strategies/20140918-165829-448677-hearer.csv
50,uniform,2,0.2,0.05,replicator dynamics,0.4159894741326029,0.87014238101474639,0.0029043811716288437,1.0000000000000009,1.0,996,0.40480525001074885,0.49351845047117532,0.83559219311100208,32,1,1,results/strategies/20140918-165832-542470-speaker.csv,results/strategies/20140918-165832-542470-hearer.csv
50,uniform,2,0.2,0.05,replicator dynamics,0.41598947978628731,0.87014238608216632,0.0029043808984576731,1.0000000000000013,1.0,996,0.40480524631480319,0.49351843429063852,0.83559218497261889,26,1,1,results/strategies/20140918-165835-143863-speaker.csv,results/strategies/20140918-165835-143863-hearer.csv
50,uniform,2,0.2,0.05,replicator dynamics,0.41598947453101354,0.87014238135415334,0.0029043811513510941,1.0000000000000018,1.0,996,0.4048052498750272,0.49351844947811163,0.83559219238169691,34,1,1,results/strategies/20140918-165838-395269-speaker.csv,results/strategies/20140918-165838-395269-hearer.csv
50,uniform,2,0.2,0.05,replicator dynamics,0.41598947411797249,0.87014238099885977,0.0029043811721746978,0.99999999999999845,1.0,996,0.40480525003986306,0.49351845053611376,0.83559219310764243,34,1,1,results/strategies/20140918-165841-696609-speaker.csv,results/strategies/20140918-165841-696609-hearer.csv
50,uniform,2,0.2,0.1,replicator dynamics,0.42279868853048336,0.87600057524212804,0.002596368141579224,1.0000000000000011,1.0,997,0.40008546228056435,0.47365785375946345,0.7930214439246539,36,1,1,results/strategies/20140918-165845-119071-speaker.csv,results/strategies/20140918-165845-119071-hearer.csv
50,uniform,2,0.2,0.1,replicator dynamics,0.42279868880874572,0.87600057545873777,0.0025963681293295331,1.0000000000000018,1.0,997,0.40008546212182655,0.47365785302289509,0.79302144355464255,32,1,1,results/strategies/20140918-165848-192041-speaker.csv,results/strategies/20140918-165848-192041-hearer.csv
50,uniform,2,0.2,0.1,replicator dynamics,0.42279868840470813,0.87600057515237795,0.0025963681475612661,1.0000000000000013,1.0,997,0.40008546230246045,0.47365785403479094,0.79302144415794462,34,1,1,results/strategies/20140918-165851-445859-speaker.csv,results/strategies/20140918-165851-445859-hearer.csv
50,uniform,2,0.2,0.1,replicator dynamics,0.42279869020027272,0.87600057654862429,0.0025963680684355276,1.0000000000000004,1.0,997,0.40008546128725542,0.47365784929238886,0.79302144175829992,30,1,1,results/strategies/20140918-165854-389901-speaker.csv,results/strategies/20140918-165854-389901-hearer.csv
50,uniform,2,0.2,0.1,replicator dynamics,0.42279875392689059,0.87600062746719387,0.0025963653346786526,1.0000000000000031,1.0,997,0.40008541691280486,0.473657671342538,0.79302136764705211,22,1,1,results/strategies/20140918-165856-702510-speaker.csv,results/strategies/20140918-165856-702510-hearer.csv
50,uniform,2,0.2,0.1,replicator dynamics,0.42279868865918813,0.87600057534049836,0.0025963681358141589,1.0000000000000004,1.0,997,0.40008546221825309,0.47365785343161437,0.79302144373879402,34,1,1,results/strategies/20140918-165859-965956-speaker.csv,results/strategies/20140918-165859-965956-hearer.csv
50,uniform,2,0.2,0.1,replicator dynamics,0.4227986886396411,0.87600057532510023,0.002596368136664742,1.0000000000000022,1.0,997,0.40008546223051511,0.47365785348464062,0.79302144376331429,32,1,1,results/strategies/20140918-165903-054934-speaker.csv,results/strategies/20140918-165903-054934-hearer.csv
50,uniform,2,0.2,0.1,replicator dynamics,0.4227986893985044,0.87600057590233837,0.0025963681025219071,0.99999999999999967,1.0,997,0.40008546188004657,0.47365785157115492,0.79302144264503449,31,1,1,results/strategies/20140918-165906-068335-speaker.csv,results/strategies/20140918-165906-068335-hearer.csv
50,uniform,2,0.2,0.1,replicator dynamics,0.42279868852824892,0.87600057524913233,0.002596368142154689,1.0000000000000016,1.0,997,0.40008546222840791,0.47365785370364127,0.79302144399841001,35,1,1,results/strategies/20140918-165909-378501-speaker.csv,results/strategies/20140918-165909-378501-hearer.csv
50,uniform,2,0.2,0.1,replicator dynamics,0.42279868913856217,0.87600057569190304,0.0025963681135238669,1.0000000000000013,1.0,997,0.40008546207774875,0.47365785231632634,0.79302144292521981,34,1,1,results/strategies/20140918-165912-592288-speaker.csv,results/strategies/20140918-165912-592288-hearer.csv
50,uniform,2,0.2,0.1,replicator dynamics,0.4227986894467643,0.87600057597925429,0.0025963681025444833,1.0000000000000013,1.0,997,0.40008546161206371,0.47365785116558035,0.79302144289940757,32,1,1,results/strategies/20140918-165915-668791-speaker.csv,results/strategies/20140918-165915-668791-hearer.csv
50,uniform,2,0.2,0.1,replicator dynamics,0.42279869221238403,0.87600057816382337,0.0025963679825262071,1.0000000000000013,1.0,997,0.40008545984062593,0.47365784362102881,0.79302143947859549,32,1,1,results/strategies/20140918-165918-735296-speaker.csv,results/strategies/20140918-165918-735296-hearer.csv
50,uniform,2,0.2,0.1,replicator dynamics,0.42279879682184035,0.87600066170244373,0.0025963634924003509,0.99999999999999989,1.0,997,0.40008538728621945,0.47365755183882963,0.79302131743977744,25,1,1,results/strategies/20140918-165921-249707-speaker.csv,results/strategies/20140918-165921-249707-hearer.csv
50,uniform,2,0.2,0.1,replicator dynamics,0.42279868954773681,0.87600057601931602,0.0025963680959965336,1.0000000000000009,1.0,997,0.40008546178997201,0.47365785117042108,0.79302144245314743,30,1,1,results/strategies/20140918-165924-155234-speaker.csv,results/strategies/20140918-165924-155234-hearer.csv
50,uniform,2,0.2,0.1,replicator dynamics,0.42279868867236908,0.87600057536222808,0.0025963681358597292,1.0000000000000011,1.0,997,0.40008546214064877,0.47365785331574539,0.79302144381411355,35,1,1,results/strategies/20140918-165927-527554-speaker.csv,results/strategies/20140918-165927-527554-hearer.csv
50,uniform,2,0.2,0.1,replicator dynamics,0.42279868892049138,0.87600057552416022,0.0025963681232335761,1.0000000000000002,1.0,997,0.40008546218985702,0.47365785287936235,0.79302144323147716,38,1,1,results/strategies/20140918-165931-125222-speaker.csv,results/strategies/20140918-165931-125222-hearer.csv
50,uniform,2,0.2,0.1,replicator dynamics,0.42279869703824413,0.87600058205655773,0.0025963677775084938,1.0000000000000016,1.0,997,0.40008545625592495,0.47365782988582994,0.79302143416342386,28,1,1,results/strategies/20140918-165933-863138-speaker.csv,results/strategies/20140918-165933-863138-hearer.csv
50,uniform,2,0.2,0.1,replicator dynamics,0.42279868896213507,0.87600057555358779,0.0025963681212372251,1.0000000000000029,1.0,997,0.40008546218436675,0.47365785279023587,0.7930214431519057,34,1,1,results/strategies/20140918-165937-120148-speaker.csv,results/strategies/20140918-165937-120148-hearer.csv
50,uniform,2,0.2,0.1,replicator dynamics,0.42279869127079256,0.87600057743116422,0.0025963680239941373,1.0000000000000013,1.0,997,0.4000854603758518,0.47365784611124417,0.79302144073318859,26,1,1,results/strategies/20140918-165939-732814-speaker.csv,results/strategies/20140918-165939-732814-hearer.csv
50,uniform,2,0.2,0.1,replicator dynamics,0.42279868876017379,0.87600057540757648,0.0025963681307392978,1.0,1.0,997,0.40008546223111752,0.47365785324573068,0.79302144351115311,41,1,1,results/strategies/20140918-165943-617730-speaker.csv,results/strategies/20140918-165943-617730-hearer.csv
50,uniform,2,0.2,0.1,replicator dynamics,0.42279874009187424,0.87600061640550597,0.0025963659277389254,0.99999999999999967,1.0,997,0.40008542659532675,0.47365771002941054,0.79302138367100838,24,1,1,results/strategies/20140918-165946-060426-speaker.csv,results/strategies/20140918-165946-060426-hearer.csv
50,uniform,2,0.2,0.1,replicator dynamics,0.42279911413715976,0.87600091506461253,0.0025963498715699477,1.0000000000000016,1.0,997,0.40008516729925869,0.47365666695228814,0.79302094715670257,20,1,1,results/strategies/20140918-165948-200891-speaker.csv,results/strategies/20140918-165948-200891-hearer.csv
50,uniform,2,0.2,0.1,replicator dynamics,0.42279869948950155,0.8760005840052284,0.0025963676718138238,1.0000000000000007,1.0,997,0.4000854546095427,0.47365782311092808,0.79302143123261093,24,1,1,results/strategies/20140918-165950-658923-speaker.csv,results/strategies/20140918-165950-658923-hearer.csv
