Number of states,Prior distribution type,Number of messages,Impairment,Tolerance,Dynamics,Expected utility,Iterations
10,uniform,2,0.0,0.1,replicator dynamics,0.89988178790276574,90
10,uniform,2,0.0,0.1,replicator dynamics,0.89988179018207026,95
10,uniform,2,0.0,0.1,replicator dynamics,0.89988179103021027,100
10,uniform,2,0.0,0.1,replicator dynamics,0.53609152335028998,0
10,uniform,2,0.0,0.1,replicator dynamics,0.83800277021249359,5
10,uniform,2,0.0,0.1,replicator dynamics,0.8695520940045417,10
10,uniform,2,0.0,0.1,replicator dynamics,0.88568390358375881,15
10,uniform,2,0.0,0.1,replicator dynamics,0.89406070782325675,20
10,uniform,2,0.0,0.1,replicator dynamics,0.89763257606200475,25
10,uniform,2,0.0,0.1,replicator dynamics,0.89908332747303543,30
10,uniform,2,0.0,0.1,replicator dynamics,0.90246324627901287,35
10,uniform,2,0.0,0.1,replicator dynamics,0.93533905095015069,40
10,uniform,2,0.0,0.1,replicator dynamics,0.96039045746638441,45
10,uniform,2,0.0,0.1,replicator dynamics,0.97718337625776608,50
10,uniform,2,0.0,0.1,replicator dynamics,0.98549305884021288,55
10,uniform,2,0.0,0.1,replicator dynamics,0.98893442064881876,60
10,uniform,2,0.0,0.1,replicator dynamics,0.99025080528977505,65
10,uniform,2,0.0,0.1,replicator dynamics,0.99073881919403606,70
10,uniform,2,0.0,0.1,replicator dynamics,0.99091763468917504,75
10,uniform,2,0.0,0.1,replicator dynamics,0.99098287918921346,80
10,uniform,2,0.0,0.1,replicator dynamics,0.99100923236180272,85
10,uniform,2,0.0,0.1,replicator dynamics,0.99325053389963647,90
10,uniform,2,0.0,0.1,replicator dynamics,0.99326821582879121,95
10,uniform,2,0.0,0.1,replicator dynamics,0.99326927387533048,100
10,uniform,2,0.1,0.1,replicator dynamics,0.5319658693814272,0
10,uniform,2,0.1,0.1,replicator dynamics,0.68884347448224814,5
10,uniform,2,0.1,0.1,replicator dynamics,0.90951645409107595,10
10,uniform,2,0.1,0.1,replicator dynamics,0.9219980104143749,15
10,uniform,2,0.1,0.1,replicator dynamics,0.92504007492561968,20
10,uniform,2,0.1,0.1,replicator dynamics,0.92642871527835435,25
10,uniform,2,0.1,0.1,replicator dynamics,0.92700045949600673,30
10,uniform,2,0.1,0.1,replicator dynamics,0.92719712960993017,35
10,uniform,2,0.1,0.1,replicator dynamics,0.92726109223975484,40
10,uniform,2,0.1,0.1,replicator dynamics,0.92728182906188594,45
10,uniform,2,0.1,0.1,replicator dynamics,0.92728860440283323,50
10,uniform,2,0.1,0.1,replicator dynamics,0.9272908361349782,55
10,uniform,2,0.1,0.1,replicator dynamics,0.92729157641639226,60
10,uniform,2,0.1,0.1,replicator dynamics,0.92729182347817807,65
10,uniform,2,0.1,0.1,replicator dynamics,0.92729190638530323,70
10,uniform,2,0.1,0.1,replicator dynamics,0.92729193434539536,75
10,uniform,2,0.1,0.1,replicator dynamics,0.92729194381766056,80
10,uniform,2,0.1,0.1,replicator dynamics,0.92729194703989248,85
10,uniform,2,0.1,0.1,replicator dynamics,0.92729194814009719,90
10,uniform,2,0.1,0.1,replicator dynamics,0.92729194851700714,95
10,uniform,2,0.1,0.1,replicator dynamics,0.92729194864651476,100
10,uniform,2,0.1,0.1,replicator dynamics,0.48430395822194222,0
10,uniform,2,0.1,0.1,replicator dynamics,0.90860617179732317,5
10,uniform,2,0.1,0.1,replicator dynamics,0.92383531067918556,10
10,uniform,2,0.1,0.1,replicator dynamics,0.9263608586810772,15
10,uniform,2,0.1,0.1,replicator dynamics,0.92702016848532021,20
10,uniform,2,0.1,0.1,replicator dynamics,0.92721119003524932,25
10,uniform,2,0.1,0.1,replicator dynamics,0.92726786174945419,30
10,uniform,2,0.1,0.1,replicator dynamics,0.92728475911089592,35
10,uniform,2,0.1,0.1,replicator dynamics,0.92728980240054037,40
10,uniform,2,0.1,0.1,replicator dynamics,0.92729130795632653,45
10,uniform,2,0.1,0.1,replicator dynamics,0.92729175742224845,50
10,uniform,2,0.1,0.1,replicator dynamics,0.92729189160601788,55
10,uniform,2,0.1,0.1,replicator dynamics,0.92729193166538237,60
10,uniform,2,0.1,0.1,replicator dynamics,0.92729194362476197,65
10,uniform,2,0.1,0.1,replicator dynamics,0.92729194719513697,70
10,uniform,2,0.1,0.1,replicator dynamics,0.92729194826104511,75
10,uniform,2,0.1,0.1,replicator dynamics,0.927291948579264,80
10,uniform,2,0.1,0.1,replicator dynamics,0.92729194867426623,85
10,uniform,2,0.1,0.1,replicator dynamics,0.92729194870262899,90
10,uniform,2,0.1,0.1,replicator dynamics,0.92729194871109621,95
10,uniform,2,0.1,0.1,replicator dynamics,0.92729194871362364,100
10,uniform,2,0.1,0.1,replicator dynamics,0.68648850983800269,0
10,uniform,2,0.1,0.1,replicator dynamics,0.91283259118227211,5
10,uniform,2,0.1,0.1,replicator dynamics,0.91916739018918925,10
10,uniform,2,0.1,0.1,replicator dynamics,0.92227964478317459,15
10,uniform,2,0.1,0.1,replicator dynamics,0.92460582176328365,20
10,uniform,2,0.1,0.1,replicator dynamics,0.92617287153523831,25
10,uniform,2,0.1,0.1,replicator dynamics,0.92690347613533408,30
10,uniform,2,0.1,0.1,replicator dynamics,0.9271652587077599,35
10,uniform,2,0.1,0.1,replicator dynamics,0.92725093507017886,40
10,uniform,2,0.1,0.1,replicator dynamics,0.92727859123747547,45
10,uniform,2,0.1,0.1,replicator dynamics,0.92728756557027225,50
10,uniform,2,0.1,0.1,replicator dynamics,0.9272905004473031,55
10,uniform,2,0.1,0.1,replicator dynamics,0.92729146719482103,60
10,uniform,2,0.1,0.1,replicator dynamics,0.92729178770724807,65
10,uniform,2,0.1,0.1,replicator dynamics,0.92729189459621675,70
10,uniform,2,0.1,0.1,replicator dynamics,0.92729193043666314,75
10,uniform,2,0.1,0.1,replicator dynamics,0.92729194251430402,80
10,uniform,2,0.1,0.1,replicator dynamics,0.9272919466029601,85
10,uniform,2,0.1,0.1,replicator dynamics,0.92729194799289116,90
10,uniform,2,0.1,0.1,replicator dynamics,0.92729194846718499,95
10,uniform,2,0.1,0.1,replicator dynamics,0.92729194862958075,100
10,uniform,2,0.1,0.1,replicator dynamics,0.58920158745831364,0
10,uniform,2,0.1,0.1,replicator dynamics,0.91367000043204727,5
10,uniform,2,0.1,0.1,replicator dynamics,0.9218025844966703,10
10,uniform,2,0.1,0.1,replicator dynamics,0.92442026493860752,15
10,uniform,2,0.1,0.1,replicator dynamics,0.92607068611447574,20
10,uniform,2,0.1,0.1,replicator dynamics,0.92686289768854624,25
10,uniform,2,0.1,0.1,replicator dynamics,0.92715156136149701,30
10,uniform,2,0.1,0.1,replicator dynamics,0.92724646248751352,35
10,uniform,2,0.1,0.1,replicator dynamics,0.92727712627823378,40
10,uniform,2,0.1,0.1,replicator dynamics,0.92728708169995655,45
10,uniform,2,0.1,0.1,replicator dynamics,0.92729033941825467,50
10,uniform,2,0.1,0.1,replicator dynamics,0.9272914132673602,55
10,uniform,2,0.1,0.1,replicator dynamics,0.92729176954952408,60
10,uniform,2,0.1,0.1,replicator dynamics,0.92729188845311916,65
10,uniform,2,0.1,0.1,replicator dynamics,0.92729192834941776,70
10,uniform,2,0.1,0.1,replicator dynamics,0.92729194180238417,75
10,uniform,2,0.1,0.1,replicator dynamics,0.92729194635929879,80
10,uniform,2,0.1,0.1,replicator dynamics,0.92729194790923797,85
10,uniform,2,0.1,0.1,replicator dynamics,0.92729194843838625,90
10,uniform,2,0.1,0.1,replicator dynamics,0.92729194861964337,95
10,uniform,2,0.1,0.1,replicator dynamics,0.92729194868191689,100
10,uniform,2,0.1,0.1,replicator dynamics,0.52333599831660815,0
10,uniform,2,0.1,0.1,replicator dynamics,0.77636179264797034,5
10,uniform,2,0.1,0.1,replicator dynamics,0.87363543380098241,10
10,uniform,2,0.1,0.1,replicator dynamics,0.89901572119395323,15
10,uniform,2,0.1,0.1,replicator dynamics,0.91460587276454997,20
10,uniform,2,0.1,0.1,replicator dynamics,0.92015964026361585,25
10,uniform,2,0.1,0.1,replicator dynamics,0.92302610116197981,30
10,uniform,2,0.1,0.1,replicator dynamics,0.92515901153372337,35
10,uniform,2,0.1,0.1,replicator dynamics,0.92646004835141071,40
10,uniform,2,0.1,0.1,replicator dynamics,0.92701106853944515,45
10,uniform,2,0.1,0.1,replicator dynamics,0.92720079617179374,50
10,uniform,2,0.1,0.1,replicator dynamics,0.92726239613566297,55
10,uniform,2,0.1,0.1,replicator dynamics,0.92728230014185964,60
10,uniform,2,0.1,0.1,replicator dynamics,0.9272887751428176,65
10,uniform,2,0.1,0.1,replicator dynamics,0.92729089786677499,70
10,uniform,2,0.1,0.1,replicator dynamics,0.92729159864505728,75
10,uniform,2,0.1,0.1,replicator dynamics,0.92729183144966365,80
10,uniform,2,0.1,0.1,replicator dynamics,0.92729190923362925,85
10,uniform,2,0.1,0.1,replicator dynamics,0.92729193536001542,90
10,uniform,2,0.1,0.1,replicator dynamics,0.92729194417815453,95
10,uniform,2,0.1,0.1,replicator dynamics,0.92729194716770103,100
10,uniform,2,0.1,0.1,replicator dynamics,0.55264206104183367,0
10,uniform,2,0.1,0.1,replicator dynamics,0.89934268839599818,5
10,uniform,2,0.1,0.1,replicator dynamics,0.91679475145305556,10
10,uniform,2,0.1,0.1,replicator dynamics,0.92184346777719839,15
10,uniform,2,0.1,0.1,replicator dynamics,0.92456811481041534,20
10,uniform,2,0.1,0.1,replicator dynamics,0.9261921127967051,25
10,uniform,2,0.1,0.1,replicator dynamics,0.92691463644343053,30
10,uniform,2,0.1,0.1,replicator dynamics,0.92716941975599054,35
10,uniform,2,0.1,0.1,replicator dynamics,0.92725238818416389,40
10,uniform,2,0.1,0.1,replicator dynamics,0.92727909817199161,45
10,uniform,2,0.1,0.1,replicator dynamics,0.92728774328585306,50
10,uniform,2,0.1,0.1,replicator dynamics,0.92729056290853007,55
10,uniform,2,0.1,0.1,replicator dynamics,0.92729148916428028,60
10,uniform,2,0.1,0.1,replicator dynamics,0.92729179543406826,65
10,uniform,2,0.1,0.1,replicator dynamics,0.9272918973128722,70
10,uniform,2,0.1,0.1,replicator dynamics,0.92729193139142529,75
10,uniform,2,0.1,0.1,replicator dynamics,0.92729194284972649,80
10,uniform,2,0.1,0.1,replicator dynamics,0.92729194672075943,85
10,uniform,2,0.1,0.1,replicator dynamics,0.92729194803424986,90
10,uniform,2,0.1,0.1,replicator dynamics,0.92729194848170171,95
10,uniform,2,0.1,0.1,replicator dynamics,0.92729194863467546,100
10,uniform,2,0.1,0.1,replicator dynamics,0.62892089638875548,0
10,uniform,2,0.1,0.1,replicator dynamics,0.89601211084816423,5
10,uniform,2,0.1,0.1,replicator dynamics,0.91379954949539088,10
10,uniform,2,0.1,0.1,replicator dynamics,0.92015423503556526,15
10,uniform,2,0.1,0.1,replicator dynamics,0.9228783474703508,20
10,uniform,2,0.1,0.1,replicator dynamics,0.92498689763509634,25
10,uniform,2,0.1,0.1,replicator dynamics,0.92636398338393711,30
10,uniform,2,0.1,0.1,replicator dynamics,0.92697477770128622,35
10,uniform,2,0.1,0.1,replicator dynamics,0.9271887251131925,40
10,uniform,2,0.1,0.1,replicator dynamics,0.92725846243296683,45
10,uniform,2,0.1,0.1,replicator dynamics,0.92728101180199196,50
10,uniform,2,0.1,0.1,replicator dynamics,0.92728834976370966,55
10,uniform,2,0.1,0.1,replicator dynamics,0.9272907564032028,60
10,uniform,2,0.1,0.1,replicator dynamics,0.92729155131064145,65
10,uniform,2,0.1,0.1,replicator dynamics,0.92729181552596429,70
10,uniform,2,0.1,0.1,replicator dynamics,0.92729190385091642,75
10,uniform,2,0.1,0.1,replicator dynamics,0.92729193353256611,80
10,uniform,2,0.1,0.1,replicator dynamics,0.9272919435552931,85
10,uniform,2,0.1,0.1,replicator dynamics,0.92729194695465789,90
10,uniform,2,0.1,0.1,replicator dynamics,0.92729194811223004,95
10,uniform,2,0.1,0.1,replicator dynamics,0.92729194850783925,100
10,uniform,2,0.1,0.1,replicator dynamics,0.61550382989789609,0
10,uniform,2,0.1,0.1,replicator dynamics,0.82548086971213264,5
10,uniform,2,0.1,0.1,replicator dynamics,0.85213974547458815,10
10,uniform,2,0.1,0.1,replicator dynamics,0.89395266959722708,15
10,uniform,2,0.1,0.1,replicator dynamics,0.91061710727543166,20
10,uniform,2,0.1,0.1,replicator dynamics,0.9183359427459904,25
10,uniform,2,0.1,0.1,replicator dynamics,0.92191341995256837,30
10,uniform,2,0.1,0.1,replicator dynamics,0.92438618227298175,35
10,uniform,2,0.1,0.1,replicator dynamics,0.92605875619323796,40
10,uniform,2,0.1,0.1,replicator dynamics,0.92685970284543839,45
10,uniform,2,0.1,0.1,replicator dynamics,0.92715072987118585,50
10,uniform,2,0.1,0.1,replicator dynamics,0.92724626817275679,55
10,uniform,2,0.1,0.1,replicator dynamics,0.92727709068682296,60
10,uniform,2,0.1,0.1,replicator dynamics,0.92728707955901135,65
10,uniform,2,0.1,0.1,replicator dynamics,0.92729034184512238,70
10,uniform,2,0.1,0.1,replicator dynamics,0.92729141507900648,75
10,uniform,2,0.1,0.1,replicator dynamics,0.92729177047303757,80
10,uniform,2,0.1,0.1,replicator dynamics,0.92729188886315672,85
10,uniform,2,0.1,0.1,replicator dynamics,0.92729192851894138,90
10,uniform,2,0.1,0.1,replicator dynamics,0.92729194186950925,95
10,uniform,2,0.1,0.1,replicator dynamics,0.92729194638512691,100
10,uniform,2,0.1,0.1,replicator dynamics,0.55789529531451876,0
10,uniform,2,0.1,0.1,replicator dynamics,0.80809830933954707,5
10,uniform,2,0.1,0.1,replicator dynamics,0.85538836633493431,10
10,uniform,2,0.1,0.1,replicator dynamics,0.89546933141507068,15
10,uniform,2,0.1,0.1,replicator dynamics,0.91162926447777026,20
10,uniform,2,0.1,0.1,replicator dynamics,0.91881739732909551,25
10,uniform,2,0.1,0.1,replicator dynamics,0.92218086469464089,30
10,uniform,2,0.1,0.1,replicator dynamics,0.92456647330747732,35
10,uniform,2,0.1,0.1,replicator dynamics,0.92615607717289816,40
10,uniform,2,0.1,0.1,replicator dynamics,0.92689743582140549,45
10,uniform,2,0.1,0.1,replicator dynamics,0.92716329941673792,50
10,uniform,2,0.1,0.1,replicator dynamics,0.9272503153315429,55
10,uniform,2,0.1,0.1,replicator dynamics,0.92727839506333964,60
10,uniform,2,0.1,0.1,replicator dynamics,0.92728750307915442,65
10,uniform,2,0.1,0.1,replicator dynamics,0.9272904804010873,70
10,uniform,2,0.1,0.1,replicator dynamics,0.92729146072016522,75
10,uniform,2,0.1,0.1,replicator dynamics,0.92729178560209935,80
10,uniform,2,0.1,0.1,replicator dynamics,0.92729189390732469,85
10,uniform,2,0.1,0.1,replicator dynamics,0.9272919302098146,90
10,uniform,2,0.1,0.1,replicator dynamics,0.92729194243915281,95
10,uniform,2,0.1,0.1,replicator dynamics,0.92729194657792113,100
10,uniform,2,0.1,0.1,replicator dynamics,0.63820031884788331,0
10,uniform,2,0.1,0.1,replicator dynamics,0.88626365690175013,5
10,uniform,2,0.1,0.1,replicator dynamics,0.91793001871017876,10
10,uniform,2,0.1,0.1,replicator dynamics,0.92389330166460826,15
10,uniform,2,0.1,0.1,replicator dynamics,0.9261369548652082,20
10,uniform,2,0.1,0.1,replicator dynamics,0.92692265999434009,25
10,uniform,2,0.1,0.1,replicator dynamics,0.92717626013595966,30
10,uniform,2,0.1,0.1,replicator dynamics,0.92725576215805627,35
10,uniform,2,0.1,0.1,replicator dynamics,0.92728058312582107,40
10,uniform,2,0.1,0.1,replicator dynamics,0.92728835883287963,45
10,uniform,2,0.1,0.1,replicator dynamics,0.92729080791358576,50
10,uniform,2,0.1,0.1,replicator dynamics,0.92729158390284538,55
10,uniform,2,0.1,0.1,replicator dynamics,0.92729183130422776,60
10,uniform,2,0.1,0.1,replicator dynamics,0.92729191068316652,65
10,uniform,2,0.1,0.1,replicator dynamics,0.92729193631621865,70
10,uniform,2,0.1,0.1,replicator dynamics,0.92729194464711773,75
10,uniform,2,0.1,0.1,replicator dynamics,0.92729194737202625,80
10,uniform,2,0.1,0.1,replicator dynamics,0.92729194826887329,85
10,uniform,2,0.1,0.1,replicator dynamics,0.92729194856583552,90
10,uniform,2,0.1,0.1,replicator dynamics,0.92729194866473086,95
10,uniform,2,0.1,0.1,replicator dynamics,0.92729194869784493,100
10,uniform,2,0.1,0.1,replicator dynamics,0.54385029446712929,0
10,uniform,2,0.1,0.1,replicator dynamics,0.92029403621744832,5
10,uniform,2,0.1,0.1,replicator dynamics,0.92691020499294619,10
10,uniform,2,0.1,0.1,replicator dynamics,0.92698910252904654,15
10,uniform,2,0.1,0.1,replicator dynamics,0.92716700392116058,20
10,uniform,2,0.1,0.1,replicator dynamics,0.92724772280025525,25
10,uniform,2,0.1,0.1,replicator dynamics,0.9272766677102332,30
10,uniform,2,0.1,0.1,replicator dynamics,0.92728666646295344,35
10,uniform,2,0.1,0.1,replicator dynamics,0.92729011720739529,40
10,uniform,2,0.1,0.1,replicator dynamics,0.92729131220996086,45
10,uniform,2,0.1,0.1,replicator dynamics,0.92729172716051733,50
10,uniform,2,0.1,0.1,replicator dynamics,0.92729187150797088,55
10,uniform,2,0.1,0.1,replicator dynamics,0.92729192178581576,60
10,uniform,2,0.1,0.1,replicator dynamics,0.9272919393153094,65
10,uniform,2,0.1,0.1,replicator dynamics,0.92729194543186899,70
10,uniform,2,0.1,0.1,replicator dynamics,0.92729194756753819,75
10,uniform,2,0.1,0.1,replicator dynamics,0.92729194831365325,80
10,uniform,2,0.1,0.1,replicator dynamics,0.92729194857444075,85
10,uniform,2,0.1,0.1,replicator dynamics,0.92729194866563003,90
10,uniform,2,0.1,0.1,replicator dynamics,0.92729194869752796,95
10,uniform,2,0.1,0.1,replicator dynamics,0.92729194870869003,100
10,uniform,2,0.1,0.1,replicator dynamics,0.51185964110355908,0
10,uniform,2,0.1,0.1,replicator dynamics,0.91043916594244223,5
10,uniform,2,0.1,0.1,replicator dynamics,0.92538482063600247,10
10,uniform,2,0.1,0.1,replicator dynamics,0.92703392726317879,15
10,uniform,2,0.1,0.1,replicator dynamics,0.92723569439953613,20
10,uniform,2,0.1,0.1,replicator dynamics,0.92727510890569431,25
10,uniform,2,0.1,0.1,replicator dynamics,0.92728634562399548,30
10,uniform,2,0.1,0.1,replicator dynamics,0.92729003102921403,35
10,uniform,2,0.1,0.1,replicator dynamics,0.92729128690589402,40
10,uniform,2,0.1,0.1,replicator dynamics,0.92729171954489287,45
10,uniform,2,0.1,0.1,replicator dynamics,0.92729186919800655,50
10,uniform,2,0.1,0.1,replicator dynamics,0.92729192108238834,55
10,uniform,2,0.1,0.1,replicator dynamics,0.92729193910039298,60
10,uniform,2,0.1,0.1,replicator dynamics,0.92729194536597948,65
10,uniform,2,0.1,0.1,replicator dynamics,0.92729194754726108,70
10,uniform,2,0.1,0.1,replicator dynamics,0.92729194830738715,75
10,uniform,2,0.1,0.1,replicator dynamics,0.92729194857249564,80
10,uniform,2,0.1,0.1,replicator dynamics,0.92729194866502396,85
10,uniform,2,0.1,0.1,replicator dynamics,0.92729194869733789,90
10,uniform,2,0.1,0.1,replicator dynamics,0.92729194870862919,95
10,uniform,2,0.1,0.1,replicator dynamics,0.92729194871257614,100
10,uniform,2,0.1,0.1,replicator dynamics,0.61103540552709701,0
10,uniform,2,0.1,0.1,replicator dynamics,0.92148381159350701,5
10,uniform,2,0.1,0.1,replicator dynamics,0.92725817744503491,10
10,uniform,2,0.1,0.1,replicator dynamics,0.92735183863068704,15
10,uniform,2,0.1,0.1,replicator dynamics,0.92731370983059513,20
10,uniform,2,0.1,0.1,replicator dynamics,0.92729860891520666,25
10,uniform,2,0.1,0.1,replicator dynamics,0.92729391465119171,30
10,uniform,2,0.1,0.1,replicator dynamics,0.92729252226041081,35
10,uniform,2,0.1,0.1,replicator dynamics,0.9272921148713249,40
10,uniform,2,0.1,0.1,replicator dynamics,0.92729199651505623,45
10,uniform,2,0.1,0.1,replicator dynamics,0.92729196235076949,50
10,uniform,2,0.1,0.1,replicator dynamics,0.9272919525631651,55
10,uniform,2,0.1,0.1,replicator dynamics,0.927291949785641,60
10,uniform,2,0.1,0.1,replicator dynamics,0.92729194900708478,65
10,uniform,2,0.1,0.1,replicator dynamics,0.92729194879240817,70
10,uniform,2,0.1,0.1,replicator dynamics,0.92729194873454057,75
10,uniform,2,0.1,0.1,replicator dynamics,0.92729194871944609,80
10,uniform,2,0.1,0.1,replicator dynamics,0.9272919487157042,85
10,uniform,2,0.1,0.1,replicator dynamics,0.92729194871485499,90
10,uniform,2,0.1,0.1,replicator dynamics,0.92729194871469556,95
10,uniform,2,0.1,0.1,replicator dynamics,0.92729194871468068,100
