Number of states,Prior distribution type,Number of messages,Impairment,Tolerance,Dynamics,Speaker entropy,Hearer entropy,Speaker convexity,Hearer convexity,Speaker Voronoiness,Hearer Voronoiness,Speaker informativity,Hearer informativity,Expected utility,Iterations,Speaker strategy file,Hearer strategy file
130,uniform,2,0.3,0.1,replicator dynamics,0.62871175460058304,0.95603343351731873,8.1448015339657643e-13,1.0000000000000031,1.0,0.9955029585798817,0.25735740063961077,0.19401495255267326,0.64677206353862138,26,results/strategies/20140814-062922-169103-speaker.csv,results/strategies/20140814-062922-169103-hearer.csv
130,uniform,2,0.3,0.1,replicator dynamics,0.62871258132837471,0.95603353479833841,8.1444171585914108e-13,1.0000000000000011,1.0,0.9955621301775148,0.25735682757772238,0.19401438026937121,0.64677167282118053,28,results/strategies/20140814-062951-018388-speaker.csv,results/strategies/20140814-062951-018388-hearer.csv
130,uniform,2,0.3,0.1,replicator dynamics,0.62871172298567379,0.95603342947211789,8.1448176496337384e-13,0.99999999999999789,1.0,0.9955621301775148,0.25735742252377647,0.19401497500533493,0.64677208150729826,25,results/strategies/20140814-063016-997834-speaker.csv,results/strategies/20140814-063016-997834-hearer.csv
130,uniform,2,0.3,0.1,replicator dynamics,0.62871173708033246,0.95603343135510799,8.1448098087744353e-13,0.99999999999999722,1.0,0.9955029585798817,0.2573574127813455,0.19401496473340968,0.64677207209458365,26,results/strategies/20140814-063043-512498-speaker.csv,results/strategies/20140814-063043-512498-hearer.csv
130,uniform,2,0.3,0.1,replicator dynamics,0.62871280972321519,0.95603356283010332,8.1443105233930726e-13,1.0,1.0,0.9955029585798817,0.25735666927116607,0.19401422200692944,0.64677156392715407,22,results/strategies/20140814-063106-641722-speaker.csv,results/strategies/20140814-063106-641722-hearer.csv
130,uniform,2,0.3,0.1,replicator dynamics,0.62876073610887617,0.9560394234638222,8.1220175816540731e-13,1.0000000000000004,1.0,0.9955621301775148,0.25732344908123822,0.19398112460306816,0.64674886415519617,18,results/strategies/20140814-063125-360673-speaker.csv,results/strategies/20140814-063125-360673-hearer.csv
130,uniform,2,0.3,0.1,replicator dynamics,0.62876844269644383,0.95604036393954794,8.1184350763624657e-13,1.0000000000000007,1.0,0.9955029585798817,0.25731810732923799,0.1939758152062292,0.64674521246214889,16,results/strategies/20140814-063142-860010-speaker.csv,results/strategies/20140814-063142-860010-hearer.csv
130,uniform,2,0.3,0.1,replicator dynamics,0.62874121230878299,0.95603703954392194,8.1310882035021288e-13,0.99999999999999656,1.0,0.9955029585798817,0.25733698208581046,0.19399458743249776,0.64675809606551748,21,results/strategies/20140814-063205-285878-speaker.csv,results/strategies/20140814-063205-285878-hearer.csv
130,uniform,2,0.3,0.1,replicator dynamics,0.62871175257791712,0.95603343353914094,8.1448002502524223e-13,1.0000000000000009,1.0,0.9955621301775148,0.25735740208924307,0.19401495306488248,0.64677205974251506,28,results/strategies/20140814-063234-476272-speaker.csv,results/strategies/20140814-063234-476272-hearer.csv
130,uniform,2,0.3,0.1,replicator dynamics,0.62871169302155239,0.95603342589680551,8.1448307898475462e-13,1.0000000000000038,1.0,0.9955029585798817,0.25735744331090382,0.19401499543378997,0.64677209397836499,26,results/strategies/20140814-063301-308326-speaker.csv,results/strategies/20140814-063301-308326-hearer.csv
130,uniform,2,0.3,0.1,replicator dynamics,0.62871171548776161,0.95603342854119078,8.1448212369792845e-13,0.999999999999994,1.0,0.9955621301775148,0.25735742771892978,0.19401498023660807,0.64677208526734975,31,results/strategies/20140814-063332-534366-speaker.csv,results/strategies/20140814-063332-534366-hearer.csv
130,uniform,2,0.3,0.1,replicator dynamics,0.62871171471738885,0.95603342860004126,8.1448203311392453e-13,1.0000000000000029,1.0,0.9955029585798817,0.25735742827997121,0.19401498026524538,0.64677208293076049,27,results/strategies/20140814-063400-282383-speaker.csv,results/strategies/20140814-063400-282383-hearer.csv
130,uniform,2,0.3,0.1,replicator dynamics,0.62871172628973671,0.95603342987395401,8.1448161380197986e-13,0.99999999999999978,1.0,0.9955621301775148,0.25735742023297647,0.19401497272773138,0.6467720799982335,30,results/strategies/20140814-063430-619288-speaker.csv,results/strategies/20140814-063430-619288-hearer.csv
130,uniform,2,0.3,0.1,replicator dynamics,0.62871254776740448,0.9560335308930068,8.1444310638828233e-13,0.99999999999999867,1.0,0.9955029585798817,0.25735685087745863,0.19401440282134241,0.64677168505341387,21,results/strategies/20140814-063453-722112-speaker.csv,results/strategies/20140814-063453-722112-hearer.csv
130,uniform,2,0.3,0.1,replicator dynamics,0.62871173264719715,0.95603343086188608,8.1448114580879916e-13,1.0000000000000044,1.0,0.9955029585798817,0.25735741586306882,0.19401496763803988,0.64677207330987085,29,results/strategies/20140814-063523-320356-speaker.csv,results/strategies/20140814-063523-320356-hearer.csv
130,uniform,2,0.3,0.1,replicator dynamics,0.62871178462093669,0.95603343728740597,8.1447868172045647e-13,1.0000000000000002,1.0,0.9955029585798817,0.25735737984667562,0.19401493146669016,0.64677204772848063,23,results/strategies/20140814-063547-127848-speaker.csv,results/strategies/20140814-063547-127848-hearer.csv
130,uniform,2,0.3,0.1,replicator dynamics,0.62871189194127508,0.9560334503176402,8.1447378956517113e-13,1.0000000000000047,1.0,0.9955029585798817,0.25735730543467716,0.19401485756061682,0.64677199909201899,25,results/strategies/20140814-063613-614230-speaker.csv,results/strategies/20140814-063613-614230-hearer.csv
130,uniform,2,0.3,0.1,replicator dynamics,0.6287119336078909,0.95603345551683816,8.1447177443583816e-13,1.0000000000000011,1.0,0.9955029585798817,0.25735727656933927,0.19401482840519624,0.64677197773558037,30,results/strategies/20140814-063643-654583-speaker.csv,results/strategies/20140814-063643-654583-hearer.csv
130,uniform,2,0.3,0.1,replicator dynamics,0.628711809851762,0.95603344058615491,8.1447733747363095e-13,0.99999999999999722,1.0,0.9955621301775148,0.25735736239407009,0.19401491331618445,0.64677203214673984,28,results/strategies/20140814-063712-372283-speaker.csv,results/strategies/20140814-063712-372283-hearer.csv
130,uniform,2,0.3,0.1,replicator dynamics,0.62871172868480563,0.95603343035623356,8.1448134668146675e-13,0.99999999999999689,1.0,0.9955029585798817,0.25735741860611416,0.19401497044767591,0.64677207553823202,28,results/strategies/20140814-063740-661982-speaker.csv,results/strategies/20140814-063740-661982-hearer.csv
130,uniform,2,0.3,0.1,replicator dynamics,0.62871174008167008,0.95603343204315683,8.1448057711050318e-13,1.0000000000000033,1.0,0.9955621301775148,0.25735741075744012,0.19401496160057474,0.64677206503072371,28,results/strategies/20140814-063809-711536-speaker.csv,results/strategies/20140814-063809-711536-hearer.csv
130,uniform,2,0.3,0.1,replicator dynamics,0.62871176993727107,0.95603343525328721,8.1447955834530809e-13,1.0000000000000022,1.0,0.9955621301775148,0.25735738998344782,0.1940149424063739,0.64677205881162436,27,results/strategies/20140814-063837-880857-speaker.csv,results/strategies/20140814-063837-880857-hearer.csv
130,uniform,2,0.3,0.1,replicator dynamics,0.62871171120476954,0.95603342824997595,8.1448213018944661e-13,0.99999999999999911,1.0,0.9955029585798817,0.25735743072898104,0.19401498243257359,0.64677208317563761,30,results/strategies/20140814-063908-929719-speaker.csv,results/strategies/20140814-063908-929719-hearer.csv
130,uniform,2,0.3,0.1,replicator dynamics,0.62871179703897606,0.95603343898131765,8.144779620957577e-13,1.0000000000000011,1.0,0.9955621301775148,0.25735737126931102,0.19401492230173339,0.64677203881990641,26,results/strategies/20140814-063936-057688-speaker.csv,results/strategies/20140814-063936-057688-hearer.csv
130,uniform,2,0.3,0.1,replicator dynamics,0.62871169197724952,0.95603342579769479,8.1448310375020774e-13,0.99999999999999489,1.0,0.9955029585798817,0.25735744403987232,0.19401499606179398,0.64677209396367819,32,results/strategies/20140814-064009-903144-speaker.csv,results/strategies/20140814-064009-903144-hearer.csv
130,uniform,2,0.4,0.1,replicator dynamics,0.91007129392067809,0.98770559755087972,7.1721728712039405e-24,1.0000000000000022,1.0,0.9907100591715976,0.062333821468076873,0.037668307289346878,0.51944055627408925,39,results/strategies/20140814-064048-776038-speaker.csv,results/strategies/20140814-064048-776038-hearer.csv
130,uniform,2,0.4,0.1,replicator dynamics,0.90989153870975792,0.98769202314416538,7.3746138895732652e-24,0.99999999999999922,1.0,0.9908284023668639,0.062458025698372097,0.037740231628931684,0.51951215614789814,80,results/strategies/20140814-064208-382001-speaker.csv,results/strategies/20140814-064208-382001-hearer.csv
130,uniform,2,0.4,0.1,replicator dynamics,0.9099362157465487,0.9876954071208216,7.3236910634622283e-24,1.000000000000006,1.0,0.9907692307692307,0.062427066510084561,0.037722303249972694,0.51949429154653393,67,results/strategies/20140814-064312-880068-speaker.csv,results/strategies/20140814-064312-880068-hearer.csv
130,uniform,2,0.4,0.1,replicator dynamics,0.9098872215454149,0.9876916918508003,7.3795966471820982e-24,1.0000000000000067,1.0,0.9908284023668639,0.06246105452023204,0.037741986067408292,0.5195139115747861,74,results/strategies/20140814-064425-797180-speaker.csv,results/strategies/20140814-064425-797180-hearer.csv
130,uniform,2,0.4,0.1,replicator dynamics,0.90988702756904427,0.98769167772337574,7.3798128143725571e-24,0.99999999999999944,1.0,0.9908284023668639,0.062461184052829702,0.037742061015382217,0.5195139853060925,78,results/strategies/20140814-064541-283388-speaker.csv,results/strategies/20140814-064541-283388-hearer.csv
130,uniform,2,0.4,0.1,replicator dynamics,0.90988707589709505,0.98769168034693666,7.379768167470355e-24,0.99999999999999567,1.0,0.9908284023668639,0.062461159532292775,0.037742046931328099,0.51951397301607793,86,results/strategies/20140814-064706-572999-speaker.csv,results/strategies/20140814-064706-572999-hearer.csv
130,uniform,2,0.4,0.1,replicator dynamics,0.90992005902944384,0.98769417828860528,7.3421194280228844e-24,0.99999999999999967,1.0,0.9907692307692307,0.06243830617267232,0.037728812720278941,0.5195007863853186,55,results/strategies/20140814-064801-177895-speaker.csv,results/strategies/20140814-064801-177895-hearer.csv
130,uniform,2,0.4,0.1,replicator dynamics,0.90988721247162407,0.98769169489543507,7.3795686778268018e-24,1.0000000000000047,1.0,0.9908284023668639,0.062461028528709911,0.037741970600255553,0.51951388988632285,85,results/strategies/20140814-064924-810029-speaker.csv,results/strategies/20140814-064924-810029-hearer.csv
130,uniform,2,0.4,0.1,replicator dynamics,0.90988879569610648,0.98769181452877397,7.3777601174114498e-24,0.99999999999999767,1.0,0.9908284023668639,0.062459933872702392,0.037741336728386379,0.51951325874813492,74,results/strategies/20140814-065038-383941-speaker.csv,results/strategies/20140814-065038-383941-hearer.csv
130,uniform,2,0.4,0.1,replicator dynamics,0.9098946523437369,0.98769225590845866,7.3710855670589827e-24,1.0000000000000062,1.0,0.9908284023668639,0.06245589463338503,0.037738997890817735,0.5195109319638429,71,results/strategies/20140814-065148-067731-speaker.csv,results/strategies/20140814-065148-067731-hearer.csv
130,uniform,2,0.4,0.1,replicator dynamics,0.90988787917368508,0.98769174248064462,7.378835733430262e-24,0.99999999999999722,1.0,0.9908284023668639,0.062460591721618837,0.037741717974488921,0.51951364305785286,81,results/strategies/20140814-065308-704411-speaker.csv,results/strategies/20140814-065308-704411-hearer.csv
130,uniform,2,0.4,0.1,replicator dynamics,0.90989331882235114,0.9876921524431167,7.3726352654568371e-24,0.99999999999999623,1.0,0.9908284023668639,0.062456839995819961,0.037739545615877799,0.51951148187827367,59,results/strategies/20140814-065406-013269-speaker.csv,results/strategies/20140814-065406-013269-hearer.csv
130,uniform,2,0.4,0.1,replicator dynamics,0.90991376247628952,0.98769370700112469,7.3492353852468525e-24,1.0000000000000038,1.0,0.9907692307692307,0.062442620671521731,0.037731310611324446,0.51950326592078511,76,results/strategies/20140814-065522-210994-speaker.csv,results/strategies/20140814-065522-210994-hearer.csv
130,uniform,2,0.4,0.1,replicator dynamics,0.91005146653067892,0.98770410539638209,7.1941877665071198e-24,0.99999999999999734,1.0,0.9907100591715976,0.062347476401671764,0.037676214368220703,0.51944841904178374,54,results/strategies/20140814-065616-975494-speaker.csv,results/strategies/20140814-065616-975494-hearer.csv
130,uniform,2,0.4,0.1,replicator dynamics,0.90989104599429216,0.9876919801968449,7.3752351682306798e-24,0.99999999999999645,1.0,0.9908284023668639,0.06245841580850825,0.037740458164802787,0.51951239134195459,71,results/strategies/20140814-065729-046554-speaker.csv,results/strategies/20140814-065729-046554-hearer.csv
130,uniform,2,0.4,0.1,replicator dynamics,0.90989154720248511,0.98769202177653492,7.3746248297503972e-24,1.0000000000000027,1.0,0.9908284023668639,0.062458037206600994,0.037740238517233363,0.51951216639343545,78,results/strategies/20140814-065845-977361-speaker.csv,results/strategies/20140814-065845-977361-hearer.csv
130,uniform,2,0.4,0.1,replicator dynamics,0.90988716496474886,0.98769168904774696,7.3796461574374266e-24,0.99999999999999523,1.0,0.9908284023668639,0.062461080905420734,0.037742001181623595,0.519513924141913,91,results/strategies/20140814-070016-399805-speaker.csv,results/strategies/20140814-070016-399805-hearer.csv
130,uniform,2,0.4,0.1,replicator dynamics,0.90989974650071814,0.98769264499433207,7.3652316487919268e-24,1.0,1.0,0.9907692307692307,0.062452336561503445,0.037736937078701821,0.51950887303551452,60,results/strategies/20140814-070116-630376-speaker.csv,results/strategies/20140814-070116-630376-hearer.csv
130,uniform,2,0.4,0.1,replicator dynamics,0.90988748338030223,0.98769171078197771,7.379306290624528e-24,1.0000000000000016,1.0,0.9908284023668639,0.062460880870759558,0.037741885609260187,0.51951381298921262,79,results/strategies/20140814-070234-901104-speaker.csv,results/strategies/20140814-070234-901104-hearer.csv
130,uniform,2,0.4,0.1,replicator dynamics,0.90992962198402982,0.98769490667906557,7.3311957409299674e-24,1.0000000000000027,1.0,0.9907692307692307,0.062431644374928874,0.037724954417519094,0.51949693497895955,62,results/strategies/20140814-070336-841773-speaker.csv,results/strategies/20140814-070336-841773-hearer.csv
130,uniform,2,0.4,0.1,replicator dynamics,0.90988689783653764,0.98769167084614296,7.3799309655691774e-24,0.99999999999999656,1.0,0.9908284023668639,0.062461248444662859,0.037742097975444353,0.51951401717488299,77,results/strategies/20140814-070453-484637-speaker.csv,results/strategies/20140814-070453-484637-hearer.csv
130,uniform,2,0.4,0.1,replicator dynamics,0.90988690925696991,0.98769167160918769,7.3799189444746331e-24,0.99999999999999822,1.0,0.9908284023668639,0.062461241412718735,0.037742093914683306,0.51951401330006486,84,results/strategies/20140814-070615-567595-speaker.csv,results/strategies/20140814-070615-567595-hearer.csv
130,uniform,2,0.4,0.1,replicator dynamics,0.9098869961918431,0.98769167781608436,7.3798233430333864e-24,1.0000000000000002,1.0,0.9908284023668639,0.062461184437726136,0.037742060963181612,0.51951398110118063,89,results/strategies/20140814-070742-687417-speaker.csv,results/strategies/20140814-070742-687417-hearer.csv
130,uniform,2,0.4,0.1,replicator dynamics,0.90989553860023997,0.98769232350672664,7.3700677659603293e-24,0.99999999999999833,1.0,0.9908284023668639,0.062455276420995035,0.037738639836885926,0.51951057439225079,79,results/strategies/20140814-070859-701630-speaker.csv,results/strategies/20140814-070859-701630-hearer.csv
130,uniform,2,0.4,0.1,replicator dynamics,0.91002162963127775,0.98770186563039764,7.2273810602929151e-24,1.0000000000000033,1.0,0.9907100591715976,0.062367976000331247,0.037688084154899028,0.51946021271373999,79,results/strategies/20140814-071016-516538-speaker.csv,results/strategies/20140814-071016-516538-hearer.csv
130,uniform,2,0.4,0.1,replicator dynamics,0.90988823381941752,0.9876917714607939,7.3784081925407739e-24,0.99999999999999389,1.0,0.9908284023668639,0.062460327642803848,0.037741564813292938,0.5195134868790513,67,results/strategies/20140814-071123-230253-speaker.csv,results/strategies/20140814-071123-230253-hearer.csv
130,uniform,2,0.4,0.1,replicator dynamics,0.90988781384142647,0.9876917410804279,7.378874025318212e-24,0.99999999999999867,1.0,0.9908284023668639,0.062460606303891386,0.037741726023647032,0.51951364511098785,66,results/strategies/20140814-071228-531382-speaker.csv,results/strategies/20140814-071228-531382-hearer.csv
130,uniform,2,0.4,0.1,replicator dynamics,0.9098870136588143,0.98769167601468311,7.3798354650425998e-24,1.0000000000000056,1.0,0.9908284023668639,0.062461199358369822,0.037742069951631818,0.51951399531229059,88,results/strategies/20140814-071355-388206-speaker.csv,results/strategies/20140814-071355-388206-hearer.csv
130,uniform,2,0.4,0.1,replicator dynamics,0.91002079078420106,0.98770180964104859,7.2282460814479016e-24,1.0000000000000011,1.0,0.9906508875739645,0.062368491958204417,0.03768838212331127,0.51946049694967456,57,results/strategies/20140814-071450-763996-speaker.csv,results/strategies/20140814-071450-763996-hearer.csv
130,uniform,2,0.4,0.1,replicator dynamics,0.9099247162721632,0.98769453246371797,7.3368032508909474e-24,1.0000000000000042,1.0,0.9907692307692307,0.062435066635650661,0.037726936546920928,0.51949891449710739,78,results/strategies/20140814-071605-827703-speaker.csv,results/strategies/20140814-071605-827703-hearer.csv
130,uniform,2,0.4,0.1,replicator dynamics,0.91004861779843782,0.98770387875738586,7.1974789627204625e-24,0.999999999999997,1.0,0.9907692307692307,0.062349544288377384,0.037677413167520907,0.51944963181295112,74,results/strategies/20140814-071719-026409-speaker.csv,results/strategies/20140814-071719-026409-hearer.csv
130,uniform,2,0.4,0.1,replicator dynamics,0.90989021908383394,0.9876919206185355,7.3761495617272573e-24,1.0,1.0,0.9908284023668639,0.062458962408900837,0.037740774355447711,0.51951270127133975,65,results/strategies/20140814-071823-424228-speaker.csv,results/strategies/20140814-071823-424228-hearer.csv
130,uniform,2,0.4,0.1,replicator dynamics,0.91006962935948543,0.98770547319396795,7.1740094700440214e-24,0.99999999999999956,1.0,0.9907100591715976,0.062334959928012509,0.037668966431619724,0.51944121018059386,49,results/strategies/20140814-071912-383806-speaker.csv,results/strategies/20140814-071912-383806-hearer.csv
130,uniform,2,0.4,0.1,replicator dynamics,0.90988792766251336,0.98769174874890298,7.3787535810364385e-24,1.0000000000000002,1.0,0.9908284023668639,0.062460535670031188,0.037741685226465191,0.51951360606111596,95,results/strategies/20140814-072045-915118-speaker.csv,results/strategies/20140814-072045-915118-hearer.csv
130,uniform,2,0.4,0.1,replicator dynamics,0.90990817097214249,0.98769327949729302,7.3556521427669544e-24,1.0000000000000002,1.0,0.9907692307692307,0.062446529818610264,0.037733574827772329,0.51950552878467127,76,results/strategies/20140814-072203-709594-speaker.csv,results/strategies/20140814-072203-709594-hearer.csv
130,uniform,2,0.4,0.1,replicator dynamics,0.91007344815550772,0.9877057607104226,7.1697744764340166e-24,1.0000000000000011,1.0,0.9907100591715976,0.06233232889982887,0.037667442876112317,0.51943969495271347,64,results/strategies/20140814-072307-410161-speaker.csv,results/strategies/20140814-072307-410161-hearer.csv
130,uniform,2,0.4,0.1,replicator dynamics,0.90988716853891638,0.98769169217753194,7.379612684838893e-24,1.0000000000000029,1.0,0.9908284023668639,0.062461053699012739,0.037741985108181324,0.51951390331726299,81,results/strategies/20140814-072430-278278-speaker.csv,results/strategies/20140814-072430-278278-hearer.csv
130,uniform,2,0.4,0.1,replicator dynamics,0.9098876479692265,0.98769172570946462,7.3790926683371163e-24,1.0000000000000047,1.0,0.9908284023668639,0.062460745529532222,0.037741806960455253,0.5195137304812022,60,results/strategies/20140814-072529-533798-speaker.csv,results/strategies/20140814-072529-533798-hearer.csv
130,uniform,2,0.4,0.1,replicator dynamics,0.90990632253781145,0.98769313944117931,7.3577615756471637e-24,1.0000000000000018,1.0,0.9907692307692307,0.062447811138431675,0.037734316839464516,0.51950626824109214,55,results/strategies/20140814-072623-861518-speaker.csv,results/strategies/20140814-072623-861518-hearer.csv
130,uniform,2,0.4,0.1,replicator dynamics,0.90988733436217994,0.98769170273266793,7.3794435358284526e-24,0.99999999999999978,1.0,0.9908284023668639,0.062460956129931813,0.037741928830333213,0.51951385061129152,74,results/strategies/20140814-072736-990911-speaker.csv,results/strategies/20140814-072736-990911-hearer.csv
130,uniform,2,0.4,0.1,replicator dynamics,0.9098869315108894,0.98769167340681352,7.3798923264356029e-24,1.0000000000000011,1.0,0.9908284023668639,0.062461225022358735,0.037742084410723839,0.51951400364147549,123,results/strategies/20140814-072946-819001-speaker.csv,results/strategies/20140814-072946-819001-hearer.csv
130,uniform,2,0.4,0.1,replicator dynamics,0.90995155329241328,0.9876965676904087,7.3062986014075634e-24,0.99999999999999822,1.0,0.9907692307692307,0.062416448360141305,0.03771615433950716,0.51948816643653251,62,results/strategies/20140814-073047-599875-speaker.csv,results/strategies/20140814-073047-599875-hearer.csv
130,uniform,2,0.4,0.1,replicator dynamics,0.90988929075449443,0.98769185260710979,7.3771878003386532e-24,0.99999999999999967,1.0,0.9908284023668639,0.062459585788119276,0.03774113509147603,0.51951305685113347,68,results/strategies/20140814-073156-277663-speaker.csv,results/strategies/20140814-073156-277663-hearer.csv
130,uniform,2,0.4,0.1,replicator dynamics,0.90988709092665565,0.98769168133477148,7.3797525157986164e-24,0.99999999999999933,1.0,0.9908284023668639,0.06246115041951434,0.037742041670989934,0.51951396802764471,95,results/strategies/20140814-073327-754446-speaker.csv,results/strategies/20140814-073327-754446-hearer.csv
130,uniform,2,0.4,0.1,replicator dynamics,0.91001116460590559,0.98770108268550005,7.2390313777947152e-24,1.0000000000000027,1.0,0.9906508875739645,0.062375143365296301,0.03769223390130208,0.51946433138676218,82,results/strategies/20140814-073448-673259-speaker.csv,results/strategies/20140814-073448-673259-hearer.csv
130,uniform,2,0.4,0.1,replicator dynamics,0.90988702921283227,0.9876916798717823,7.3797901332083262e-24,1.0000000000000031,1.0,0.9908284023668639,0.062461165407907936,0.037742049992843064,0.51951397091895346,82,results/strategies/20140814-073610-875112-speaker.csv,results/strategies/20140814-073610-875112-hearer.csv
130,uniform,2,0.4,0.1,replicator dynamics,0.90989618191150601,0.98769237021545842,7.3693532658902699e-24,1.000000000000006,1.0,0.9908284023668639,0.062454848082074257,0.037738392014092625,0.51951033084378417,66,results/strategies/20140814-073716-972084-speaker.csv,results/strategies/20140814-073716-972084-hearer.csv
130,uniform,2,0.4,0.1,replicator dynamics,0.90988697901305249,0.98769167284706427,7.3798806971799885e-24,0.99999999999999822,1.0,0.9908284023668639,0.062461228067253696,0.037742086637172614,0.5195140128524528,89,results/strategies/20140814-073846-198104-speaker.csv,results/strategies/20140814-073846-198104-hearer.csv
130,uniform,2,0.4,0.1,replicator dynamics,0.90989317776998979,0.98769214667213145,7.3727460874140127e-24,1.0000000000000022,1.0,0.9908284023668639,0.062456895246745886,0.037739577063968494,0.51951150495288778,60,results/strategies/20140814-073946-013010-speaker.csv,results/strategies/20140814-073946-013010-hearer.csv
130,uniform,2,0.4,0.1,replicator dynamics,0.90988726189236302,0.9876916956522489,7.3795428168297903e-24,1.0000000000000064,1.0,0.9908284023668639,0.062461020113376273,0.037741966059728328,0.5195138903845743,81,results/strategies/20140814-074108-212014-speaker.csv,results/strategies/20140814-074108-212014-hearer.csv
130,uniform,2,0.4,0.1,replicator dynamics,0.90991201535650701,0.98769356914144679,7.3512836289036607e-24,1.0000000000000031,1.0,0.9907692307692307,0.062443879158640726,0.03773204001270631,0.51950400202051872,55,results/strategies/20140814-074202-583240-speaker.csv,results/strategies/20140814-074202-583240-hearer.csv
130,uniform,2,0.4,0.1,replicator dynamics,0.9098895030026517,0.98769186563677214,7.376976300737151e-24,0.99999999999999589,1.0,0.9908284023668639,0.062459465059812008,0.03774106551834111,0.51951299264918238,71,results/strategies/20140814-074312-949515-speaker.csv,results/strategies/20140814-074312-949515-hearer.csv
130,uniform,2,0.4,0.1,replicator dynamics,0.90988794694345987,0.98769174738119059,7.3787605811059912e-24,1.0000000000000044,1.0,0.9908284023668639,0.062460546770894639,0.037741691969911104,0.51951361753684977,77,results/strategies/20140814-074429-540273-speaker.csv,results/strategies/20140814-074429-540273-hearer.csv
130,uniform,2,0.4,0.1,replicator dynamics,0.90988695677622988,0.98769167472582486,7.379869525421133e-24,1.0000000000000011,1.0,0.9908284023668639,0.062461212657893381,0.037742077316845347,0.5195139975729306,90,results/strategies/20140814-074559-738371-speaker.csv,results/strategies/20140814-074559-738371-hearer.csv
130,uniform,2,0.4,0.1,replicator dynamics,0.90989047818462199,0.98769193844577929,7.3758716741358839e-24,0.99999999999999878,1.0,0.9908284023668639,0.062458798411705679,0.037740679586576127,0.51951260986301506,71,results/strategies/20140814-074708-648007-speaker.csv,results/strategies/20140814-074708-648007-hearer.csv
130,uniform,2,0.4,0.1,replicator dynamics,0.90988716137572412,0.98769168629676585,7.3796757426431311e-24,1.0000000000000002,1.0,0.9908284023668639,0.062461104835908901,0.0377420153156914,0.51951394239512916,84,results/strategies/20140814-074831-227896-speaker.csv,results/strategies/20140814-074831-227896-hearer.csv
130,uniform,2,0.4,0.1,replicator dynamics,0.91003194004784094,0.9877026284004391,7.2160069273600786e-24,1.0000000000000018,1.0,0.9907100591715976,0.062360989030475669,0.037684039797934402,0.51945621326100444,61,results/strategies/20140814-074930-952486-speaker.csv,results/strategies/20140814-074930-952486-hearer.csv
130,uniform,2,0.4,0.1,replicator dynamics,0.90988715141983467,0.9876916863507571,7.3796788307312549e-24,0.99999999999999956,1.0,0.9908284023668639,0.062461104745468142,0.037742015173295299,0.51951394089420833,73,results/strategies/20140814-075041-775457-speaker.csv,results/strategies/20140814-075041-775457-hearer.csv
130,uniform,2,0.4,0.1,replicator dynamics,0.90988711998274652,0.9876916827245894,7.3797276004116725e-24,0.99999999999999345,1.0,0.9908284023668639,0.062461137299219024,0.037742034163516375,0.51951396191077426,93,results/strategies/20140814-075214-986539-speaker.csv,results/strategies/20140814-075214-986539-hearer.csv
130,uniform,2,0.4,0.1,replicator dynamics,0.9098870767186138,0.98769167989855045,7.3797724750230421e-24,0.999999999999999,1.0,0.9908284023668639,0.062461163379563436,0.037742049216124479,0.5195139761514953,82,results/strategies/20140814-075336-024313-speaker.csv,results/strategies/20140814-075336-024313-hearer.csv
130,uniform,2,0.4,0.1,replicator dynamics,0.90988754473424238,0.98769171714301418,7.3792184725398711e-24,0.99999999999999789,1.0,0.9908284023668639,0.062460823530091511,0.037741852212967636,0.51951377682926603,63,results/strategies/20140814-075437-885024-speaker.csv,results/strategies/20140814-075437-885024-hearer.csv
130,uniform,2,0.4,0.1,replicator dynamics,0.90990583261371005,0.9876931028653454,7.3583151806886917e-24,0.999999999999998,1.0,0.9907692307692307,0.06244814602932082,0.037734510713744167,0.51950646053037641,62,results/strategies/20140814-075540-762959-speaker.csv,results/strategies/20140814-075540-762959-hearer.csv
130,uniform,2,0.4,0.1,replicator dynamics,0.90989651778075309,0.98769240027932903,7.3689219904089176e-24,0.99999999999999956,1.0,0.9908284023668639,0.062454575340674681,0.037738233556737735,0.5195101651741314,64,results/strategies/20140814-075642-361412-speaker.csv,results/strategies/20140814-075642-361412-hearer.csv
130,uniform,2,0.4,0.1,replicator dynamics,0.90988719728270895,0.9876916918950821,7.3796050699907128e-24,1.0000000000000009,1.0,0.9908284023668639,0.062461055054898053,0.037741986167365391,0.51951390850921764,114,results/strategies/20140814-075832-339285-speaker.csv,results/strategies/20140814-075832-339285-hearer.csv
130,uniform,2,0.4,0.1,replicator dynamics,0.90988698392771084,0.98769167373920841,7.3798697299442152e-24,0.99999999999999645,1.0,0.9908284023668639,0.062461220164719625,0.037742082002984401,0.51951400736039044,93,results/strategies/20140814-080005-716788-speaker.csv,results/strategies/20140814-080005-716788-hearer.csv
130,uniform,2,0.4,0.1,replicator dynamics,0.90988707473166097,0.9876916827551947,7.3797438438540114e-24,1.0000000000000062,1.0,0.9908284023668639,0.062461138746042748,0.037742034616116499,0.51951395654599219,71,results/strategies/20140814-080116-919201-speaker.csv,results/strategies/20140814-080116-919201-hearer.csv
130,uniform,2,0.4,0.1,replicator dynamics,0.90990840702969655,0.98769329738493494,7.3553827798818367e-24,1.0000000000000016,1.0,0.9907692307692307,0.062446366172278833,0.037733480060038224,0.51950543434071939,81,results/strategies/20140814-080237-268690-speaker.csv,results/strategies/20140814-080237-268690-hearer.csv
